,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.76,0.89,1.25,1.03,0.79,0.69,0.78,0.93,0.65,0.62,0.68,0.6,0.56,0.61,0.57
f_1,1.33,1.0,1.0,0.95,0.81,0.77,0.56,0.69,0.62,0.58,0.62,0.6,0.5,0.52,0.48,0.57
d_1,1.12,1.0,1.0,0.9,0.98,0.88,0.65,0.52,0.69,0.86,0.75,0.58,0.61,0.58,0.57,0.44
c_1,0.8,1.05,1.11,1.0,1.31,0.88,0.82,0.68,0.5,0.53,0.61,0.65,0.61,0.68,0.64,0.59
b_1,0.97,1.24,1.02,0.77,1.0,1.33,0.84,0.72,0.66,0.76,0.6,0.7,0.6,0.49,0.67,0.54
a_1,1.26,1.3,1.13,1.14,0.75,1.0,0.93,0.88,0.76,0.78,0.8,0.77,0.81,0.88,0.62,0.81
h_1,1.41,1.74,1.53,1.22,1.23,1.06,1.0,1.22,0.99,0.85,0.8,0.79,0.8,0.75,0.75,0.98
g_1,1.31,1.47,1.92,1.44,1.4,1.13,0.83,1.0,1.0,0.95,0.92,1.19,0.7,0.82,0.7,0.8
d_0,1.11,1.52,1.4,1.97,1.59,1.3,1.0,0.99,1.0,0.87,0.92,0.92,0.91,1.01,0.87,0.75
c_0,1.52,1.75,1.16,1.7,1.29,1.33,1.18,1.07,1.19,1.0,1.31,1.03,0.95,0.98,0.92,0.77
b_0,1.62,1.57,1.34,1.7,1.54,1.23,1.2,1.07,1.07,0.8,1.0,1.04,1.03,1.19,0.88,0.96
f_0,1.44,1.64,1.65,1.52,1.5,1.34,1.24,0.86,1.09,0.98,0.9,1.0,0.97,0.91,1.29,0.71
h_0,1.63,2.02,1.65,1.68,1.63,1.26,1.25,1.39,1.1,1.06,1.02,1.07,1.0,1.02,0.85,1.11
a_0,1.86,1.94,1.67,1.53,1.96,1.13,1.34,1.27,1.05,1.05,0.8,1.13,1.02,1.0,0.97,0.96
e_0,1.67,2.07,1.81,1.56,1.42,1.53,1.28,1.3,1.17,1.07,1.18,0.77,1.2,0.96,1.0,0.88
g_0,1.74,1.84,2.4,1.74,1.77,1.27,1.01,1.37,1.3,1.23,1.02,1.38,0.87,1.08,1.14,1.0
