,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.01,0.06,0.1,0.1,0.11,0.15,0.22,0.27,0.23,0.21,0.25,0.34,0.29,0.35,,0.31
f_1,0.1,0.01,0.09,0.12,0.11,0.16,0.13,0.23,0.18,0.23,0.27,,0.19,0.43,0.54,0.33
d_1,0.07,0.06,0.01,0.07,0.07,0.11,0.15,0.12,,0.19,0.19,0.18,0.21,0.31,0.23,0.17
c_1,0.06,0.04,0.07,0.01,0.07,0.13,0.09,0.17,0.09,,0.18,0.18,0.16,0.17,0.25,0.31
b_1,0.04,0.04,0.05,0.03,0.01,0.07,0.1,0.12,0.1,0.12,,0.14,0.13,0.25,0.25,0.15
a_1,0.01,0.02,0.01,0.01,0.01,,0.04,0.03,0.04,0.04,0.04,0.05,0.03,,,0.05
h_1,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
