,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.43,2.22,1.31,1.59,1.3,1.28,2.63,2.74,3.29,2.75,3.05,2.44,3.34,2.91,2.13,3.95
e_1,1.43,2.45,1.29,1.89,1.45,1.39,2.86,2.78,4.62,2.71,3.54,3.65,4.09,3.78,3.03,4.06
d_1,1.68,1.39,2.57,1.17,1.34,1.65,2.81,2.71,2.65,5.12,3.76,3.45,4.19,3.27,3.72,3.78
c_1,1.26,1.28,1.46,2.57,2.6,1.42,2.97,2.67,2.77,2.22,2.21,3.24,3.83,2.9,3.23,4.16
b_1,1.63,1.26,1.67,1.15,2.75,2.5,2.98,3.02,2.67,3.48,2.5,3.04,4.48,3.49,3.62,4.34
a_1,1.66,1.52,1.58,1.61,1.27,3.35,2.97,3.23,3.31,3.26,3.54,2.69,4.35,3.0,2.89,4.05
h_1,2.03,1.68,1.6,1.4,1.44,1.26,4.14,3.49,3.41,2.7,3.23,2.94,3.83,3.31,3.61,5.43
g_1,1.48,1.33,2.2,1.58,1.53,1.47,2.5,4.5,2.83,3.41,3.38,4.77,4.19,3.25,4.52,3.54
d_0,1.55,1.37,1.12,2.45,1.74,1.34,2.95,3.37,4.22,2.5,2.91,3.45,4.05,3.31,3.84,4.16
c_0,1.8,1.62,1.46,1.45,1.24,1.39,3.25,3.35,3.54,4.58,5.76,3.4,4.81,4.25,4.39,4.41
b_0,1.64,1.47,1.52,1.75,1.45,1.2,3.33,3.1,3.63,2.89,4.81,3.73,4.95,6.01,3.85,4.76
f_0,1.35,1.25,1.76,1.49,1.55,1.89,3.48,2.77,3.52,3.94,3.59,4.98,4.85,4.02,7.17,4.31
h_0,1.82,1.41,1.76,1.7,1.38,1.48,2.76,3.7,3.33,3.0,3.19,3.45,3.36,3.68,4.07,5.38
a_0,1.63,1.33,1.88,1.59,1.53,1.1,3.38,3.6,3.28,3.29,3.02,3.78,4.6,5.2,3.9,4.15
e_0,1.89,1.32,1.72,1.71,1.47,1.68,3.37,2.65,3.29,2.76,3.51,2.84,4.3,3.62,5.41,4.23
g_0,1.54,1.53,2.18,1.49,1.32,1.43,2.86,3.31,2.99,3.68,3.25,4.74,3.87,3.59,4.19,3.5
