,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,92.95,28.84,39.05,64.97,75.15,329.11,4980.84,9752.14,24147.02,15200.77,20632.68,23292.82,63760.86,52951.0,49278.85,101704.14
f_1,44.06,99.52,42.1,53.46,74.44,247.74,4418.13,8672.59,12891.26,13597.28,23376.88,11189.79,52300.29,54002.93,57302.45,146449.81
d_1,30.36,29.9,138.84,36.07,53.18,225.84,4651.76,7269.01,4605.1,22319.21,19318.44,20554.14,53846.08,50803.56,81959.52,88399.72
c_1,24.6,26.45,44.47,153.96,92.52,171.39,4523.1,7606.54,7271.13,3961.98,15050.61,21345.46,41412.09,50082.79,80179.37,84448.15
b_1,21.98,23.86,42.04,42.78,194.59,348.21,3588.88,8914.06,8479.52,9336.65,5976.9,16781.44,39662.22,33133.52,68644.13,76750.7
a_1,12.33,17.46,27.65,27.85,26.54,599.86,2556.79,5176.8,5510.26,8159.8,8177.06,13939.16,34472.32,11621.62,34957.23,65191.42
h_1,7.88,13.03,14.59,16.72,20.19,81.86,2995.82,3670.25,2887.42,3967.4,5728.1,7215.59,9529.36,17953.26,24439.16,39134.66
g_1,5.97,7.81,17.92,13.93,13.29,63.7,1147.59,5480.74,2305.36,2857.71,3944.72,6662.94,11388.98,13067.36,21081.13,13661.69
d_0,4.97,7.71,6.93,23.48,19.64,70.17,1453.87,2918.91,4778.47,2764.97,4982.01,4886.15,13463.4,16705.79,18722.23,23976.03
c_0,6.59,9.12,10.02,8.89,13.9,54.8,1342.06,2701.46,3073.7,5384.2,7337.5,5140.58,15059.67,15444.18,25903.32,25157.13
b_0,6.21,6.79,10.68,11.49,12.0,48.46,1068.01,2744.74,2443.78,2334.24,7211.22,3914.32,12077.65,24623.37,16779.96,23154.19
f_0,4.99,4.31,11.37,10.01,16.9,49.6,933.21,2209.83,2236.05,2772.91,4818.52,8153.34,13746.89,10107.07,29006.92,20787.96
h_0,4.0,6.68,6.09,8.86,11.92,33.12,474.85,2089.77,1875.63,1905.6,2783.52,2882.93,5615.0,7591.77,11639.85,21995.45
a_0,4.21,4.64,8.06,8.05,10.29,,653.93,1784.55,1277.71,2100.9,2173.64,3154.18,9635.89,17032.1,13358.71,15973.52
e_0,2.5,5.59,6.0,6.26,8.49,44.53,667.7,1272.15,1452.29,1907.36,2967.08,2146.03,9237.18,6289.64,22126.41,13039.01
g_0,3.9,2.91,7.82,7.21,9.5,30.48,525.6,1077.4,1416.67,1481.7,2247.22,3499.35,5564.3,7919.74,10823.09,9278.75
