,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,100.54,9.92,13.5,17.21,23.67,72.64,2246.77,3016.36,6975.41,5559.53,8620.94,13332.11,20670.32,28200.35,,38632.92
f_1,17.71,101.26,15.66,23.01,23.64,56.97,1592.83,2873.07,3898.01,5630.23,7835.59,,19179.7,33582.98,36135.5,54978.84
d_1,10.22,11.3,132.21,14.63,18.62,72.67,2557.94,2798.17,,7521.88,6876.35,8980.38,22133.72,25477.25,23158.12,32808.12
c_1,10.49,8.57,14.22,149.6,33.37,74.14,1330.38,3264.37,3524.61,,6982.25,9678.24,18691.97,18541.93,30200.51,48096.33
b_1,9.26,8.79,13.58,14.03,184.25,80.03,1680.53,3064.06,3449.75,3961.14,,8108.46,17034.94,24976.49,30787.27,33249.75
a_1,6.52,6.32,8.85,7.68,13.75,479.13,1224.55,1815.94,2458.19,2985.45,3253.62,9485.85,9712.87,,,21017.92
h_1,4.53,7.45,6.89,11.0,10.24,24.42,3317.32,1953.71,1443.8,1948.38,3234.59,3556.55,,9665.66,16266.41,27661.51
g_1,3.76,4.37,8.44,5.87,8.38,34.69,462.88,4867.07,1579.1,2189.74,3164.14,6005.52,7714.6,,,
d_0,4.28,5.57,,11.4,10.38,28.2,963.37,1000.62,4370.36,1749.93,3588.61,4805.9,8006.66,11630.15,15515.74,24375.59
c_0,4.7,4.33,5.41,,8.49,27.79,968.13,1469.57,1794.87,5096.26,5050.1,5261.17,7069.99,9943.1,9555.18,16228.52
b_0,4.0,3.76,5.23,5.52,,22.96,764.71,1197.16,1079.93,1352.68,7354.74,3401.58,8140.38,17299.69,13701.88,20418.6
f_0,2.91,,5.42,5.65,7.26,19.1,782.44,883.35,1430.49,1441.37,3308.89,9377.56,6486.61,,17436.18,12976.71
h_0,3.48,5.13,4.79,6.1,7.47,29.2,,1204.14,1578.19,1806.24,1903.98,3869.55,,6310.57,7097.12,17357.33
a_0,2.85,2.33,3.28,5.85,4.07,,534.82,,735.12,1219.15,1362.61,,7051.11,20691.65,,12802.93
e_0,,1.87,4.31,3.95,3.95,,599.43,,627.05,1460.29,1246.32,2261.1,5562.73,,24342.09,
g_0,3.27,3.05,6.05,3.25,6.87,21.04,459.92,,813.82,1379.92,1394.05,2592.28,4689.01,6233.82,,
