,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,97.14,54.59,42.43,55.72,61.33,218.49,5201.74,8045.85,13486.8,11761.53,19495.8,10028.93,54349.19,49299.15,102893.61,218193.95
e_1,26.55,104.01,42.07,61.63,73.83,215.46,5070.27,10866.84,21622.89,10950.7,18092.95,27096.31,63222.79,50900.32,64403.01,160457.86
d_1,27.81,27.96,126.64,38.15,73.22,169.71,4909.8,11678.79,4758.1,18313.83,15327.22,28382.12,62048.1,57196.19,111169.6,168602.52
c_1,26.28,24.61,38.44,152.03,97.42,154.67,5340.13,8750.13,9430.96,4517.31,14434.24,21709.65,54865.42,43553.72,100444.26,162513.6
b_1,26.2,25.91,29.68,36.92,195.07,338.91,3833.78,9106.14,9006.13,9161.5,7228.43,19489.07,38900.04,37153.0,79906.07,135173.48
a_1,18.33,15.9,23.52,35.47,23.58,515.89,2582.85,5398.15,7744.97,7697.59,10064.44,13353.26,45266.7,19716.16,50863.11,77928.84
h_1,12.14,10.01,13.14,13.0,19.72,78.29,3179.49,3540.33,3983.53,3461.62,4803.04,7430.65,13776.15,14743.11,28486.26,73421.75
g_1,7.51,6.42,12.94,11.57,16.58,59.83,1231.92,5754.24,2542.19,2622.34,4345.82,8463.21,16469.64,13148.58,20131.14,24975.29
d_0,8.0,6.5,6.47,20.52,16.47,55.57,1057.68,2553.77,4815.8,2591.99,4455.1,6526.5,19081.63,13519.71,25640.22,51340.91
c_0,9.38,8.24,9.86,8.34,13.55,46.93,1200.51,2360.08,2911.66,5110.39,6945.34,6548.03,14784.87,15038.71,24867.1,54808.36
b_0,7.17,6.05,9.81,12.54,8.47,46.84,1252.78,2405.44,2378.02,2705.41,6666.37,5370.27,14147.74,21963.54,26565.36,42136.66
f_0,4.53,6.12,7.89,10.11,14.37,49.82,1130.85,1816.99,2358.42,2651.47,3674.16,9173.87,15312.92,8338.03,29983.09,38938.76
h_0,6.31,4.47,6.18,8.81,10.32,23.58,428.08,1835.59,1653.15,1785.48,2666.0,3107.88,6410.45,8203.92,21587.94,39480.3
a_0,4.27,5.06,6.74,9.69,11.45,,968.61,1392.31,1639.01,1705.99,2157.69,4463.53,9955.48,15772.08,18695.14,29779.68
e_0,4.59,2.23,4.79,6.31,7.46,29.23,724.54,1664.45,1658.11,1727.38,2190.21,3226.44,8074.66,6268.9,27888.96,22532.07
g_0,2.04,3.35,6.68,5.11,8.02,26.11,427.0,,1042.52,1211.7,1780.71,3390.24,4695.04,4421.75,11145.56,12784.68
