,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10112.61,2806.53,2703.87,5646.62,6378.01,34795.32,4611704.78,4827160.5,15593908.23,9581035.23,19526855.5,19645263.82,73518399.29,86633147.17,42436963.92,217380035.44
f_1,3819.66,10814.27,3574.4,4153.87,6102.46,44259.59,4280352.61,6059851.99,6941967.65,7383340.38,17455031.92,6812087.83,63808280.22,55883464.02,61889598.3,204159853.11
d_1,2095.63,2642.43,16159.81,3720.05,6710.78,53829.01,4185046.91,7242489.51,3277214.04,17654289.82,21654495.26,23304182.78,74386019.44,56600038.54,122562823.01,249536152.88
c_1,2018.9,2397.53,2961.91,23294.61,13937.14,39943.84,3962930.51,5630256.23,8291597.8,3088503.49,12050531.51,22620753.85,67138359.68,68071167.67,111677879.43,206339520.73
b_1,2275.15,2283.74,3611.73,4510.55,41441.2,83862.59,3978654.29,5503486.25,7738448.56,8289056.89,8575684.33,24643370.57,72205903.13,44624938.1,74831485.24,202161096.37
a_1,2208.42,2599.65,3814.15,3873.93,5790.03,419199.57,5720495.79,5862296.52,8060805.08,10036310.87,20571559.32,31982255.09,81509019.38,31285745.73,116898505.15,233951122.62
h_1,2423.55,4283.71,4746.11,5101.87,8184.94,45828.72,17057118.09,9249413.81,9061602.27,10441757.44,21882502.58,23836596.28,39117433.81,58106568.87,101109449.78,383648344.31
g_1,2030.74,2379.6,6760.82,5333.55,8273.98,48231.16,5725075.15,23284895.68,10077636.83,11810269.34,28220961.48,43375043.35,85171818.55,77502476.64,119875263.24,258413415.16
d_0,2464.48,3205.27,1536.89,10822.26,8917.06,44104.1,7340009.93,7113244.21,21645082.74,6189441.74,19008987.81,30604242.39,86458764.28,94789587.17,121949732.99,300056000.32
c_0,2839.86,3781.19,3922.89,4081.42,5842.78,46280.29,6842656.59,8351582.27,11546993.55,22315236.55,42729294.13,32092034.0,85023383.87,114481078.71,125483462.69,366919818.19
b_0,3128.25,3164.59,4181.48,5756.9,4531.78,50357.25,6265565.07,7137416.5,11580117.46,10252212.29,49683325.36,27146583.44,86889215.45,186776670.41,111617648.05,327916984.14
f_0,2055.92,2106.41,4474.53,6162.88,9884.79,48226.26,5200978.25,7039554.3,10873829.39,11472825.31,25506226.35,72827991.85,111486329.22,89048346.3,322540673.74,338252294.79
h_0,2416.38,3843.91,4532.53,5775.59,8557.96,54694.89,3958007.24,7330833.33,9515578.02,11546385.46,21628408.14,31378877.69,46054332.93,94649710.75,123392071.64,502171284.01
a_0,2331.54,3656.78,4024.11,6725.6,9650.31,25183.55,6862830.08,6766309.77,10006782.0,9011975.98,25260631.05,24448155.74,93495284.3,254576419.41,122907907.13,271071819.41
e_0,1360.77,3032.46,5004.67,6584.17,9427.93,52459.76,5815419.54,7603419.69,12442420.14,12741844.57,25370518.39,33028051.66,99913546.81,70649248.38,387430191.04,376879548.65
g_0,2089.87,2182.35,7262.81,5704.98,8231.5,55506.39,6172604.16,5022514.36,8101550.37,10257916.41,16060466.64,50661608.57,87483259.22,82332007.82,127345235.13,222874642.75
