,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.94,0.26,0.26,0.29,0.25,0.19,0.2,0.15,0.32,0.18,0.17,0.18,0.18,0.13,0.06,0.11
f_1,0.45,0.94,0.26,0.31,0.23,0.15,0.14,0.16,0.17,0.17,0.17,0.08,0.14,0.13,0.11,0.13
d_1,0.31,0.35,0.94,0.21,0.24,0.2,0.23,0.17,0.1,0.29,0.18,0.14,0.19,0.12,0.1,0.12
c_1,0.3,0.28,0.32,0.94,0.42,0.21,0.16,0.17,0.17,0.08,0.14,0.15,0.17,0.1,0.12,0.16
b_1,0.32,0.32,0.3,0.27,0.93,0.31,0.21,0.2,0.19,0.19,0.05,0.14,0.18,0.13,0.13,0.13
a_1,0.35,0.38,0.34,0.25,0.26,0.93,0.24,0.21,0.21,0.22,0.2,0.23,0.17,,0.13,0.14
h_1,0.49,0.82,0.58,0.6,0.43,0.3,0.73,0.37,0.26,0.27,0.27,0.24,0.18,0.18,0.22,0.34
g_1,0.6,0.51,0.76,0.48,0.44,0.41,0.3,0.72,0.29,0.37,0.33,0.41,0.28,0.2,0.21,0.18
d_0,0.48,0.69,0.38,0.89,0.49,0.35,0.43,0.29,0.62,0.29,0.31,0.32,0.32,0.25,0.3,0.3
c_0,0.66,0.69,0.53,0.37,0.47,0.34,0.52,0.36,0.43,0.61,0.59,0.42,0.35,0.27,0.22,0.28
b_0,0.65,0.72,0.58,0.65,0.41,0.3,0.43,0.37,0.42,0.31,0.63,0.31,0.45,0.46,0.3,0.36
f_0,0.59,0.44,0.71,0.75,0.56,0.43,0.47,0.34,0.39,0.33,0.47,0.6,0.33,0.25,0.46,0.28
h_0,0.55,1.03,0.59,0.57,0.54,0.44,0.25,0.44,0.43,0.35,0.28,0.38,0.23,0.21,0.21,0.36
a_0,0.66,0.81,0.71,0.86,0.56,,0.53,0.33,0.42,0.39,0.3,0.28,0.45,0.6,0.26,0.37
e_0,0.42,0.66,0.83,0.81,0.6,0.4,0.65,0.49,0.37,0.5,0.36,0.36,0.45,0.27,0.6,0.31
g_0,0.71,0.76,0.96,0.51,0.69,0.45,0.35,0.23,0.37,0.4,0.32,0.39,0.34,0.26,0.27,0.22
