,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.35,1.2,0.75,0.67,0.69,0.75,1.35,1.33,1.74,1.66,1.66,0.96,1.99,1.7,1.59,2.13
e_1,0.67,2.39,0.65,0.85,0.84,0.72,1.42,1.26,2.87,1.78,1.83,2.2,2.15,1.71,1.05,2.17
d_1,0.75,0.75,2.53,0.75,0.81,0.71,1.63,1.32,0.77,2.54,1.81,1.69,2.34,1.96,1.72,1.96
c_1,0.83,0.67,0.81,2.63,1.19,0.58,1.7,1.52,1.32,0.43,1.58,1.74,2.25,1.74,1.74,1.92
b_1,0.77,0.79,0.74,0.72,2.75,1.44,1.36,1.71,1.43,1.64,0.86,1.6,2.01,1.15,1.7,1.91
a_1,0.72,0.85,0.91,0.87,0.59,3.31,1.55,1.05,1.77,2.1,1.59,1.39,2.19,0.65,1.98,2.43
h_1,1.46,0.8,1.06,0.82,1.08,0.85,3.77,2.57,1.76,2.14,2.23,1.75,1.46,2.04,2.12,3.77
g_1,1.02,1.02,1.55,1.0,0.64,1.07,1.78,4.26,1.8,2.08,1.91,3.11,2.25,1.98,2.55,1.51
d_0,1.06,0.87,0.69,1.82,1.12,0.81,1.96,1.95,3.67,1.91,2.7,2.12,2.59,2.21,1.9,2.8
c_0,1.13,0.99,0.85,0.99,0.97,0.95,2.24,2.14,2.85,3.81,4.02,2.68,2.84,2.52,2.56,2.88
b_0,1.29,0.99,1.02,1.05,0.42,0.96,2.15,2.2,2.06,2.07,3.96,2.43,2.59,3.95,2.0,2.74
f_0,0.58,0.78,1.06,1.21,1.11,1.19,2.49,2.09,2.74,2.51,2.47,4.2,3.07,2.77,4.25,2.54
h_0,1.38,0.82,1.11,1.1,0.83,0.9,1.48,2.74,2.15,1.94,2.32,2.22,1.64,2.32,2.32,2.97
a_0,1.28,1.04,0.97,1.14,1.08,,1.85,2.61,2.01,1.95,2.01,2.11,2.84,4.72,1.77,2.28
e_0,1.22,0.61,0.97,1.09,0.89,0.96,2.16,2.51,2.67,2.61,2.7,2.33,3.11,2.35,4.9,3.19
g_0,0.96,0.81,1.53,1.1,1.04,0.79,1.42,2.02,1.93,2.24,2.06,3.07,2.77,2.03,2.03,1.5
