,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.06,1.56,2.55,2.31,2.07,1.55,0.89,0.8,0.91,0.66,0.64,0.76,0.54,0.54,1.11,0.54
f_1,2.25,1.06,2.34,2.2,2.28,1.94,0.62,0.65,0.88,0.57,0.69,0.88,0.41,0.5,0.49,0.54
c_1,1.79,2.25,1.06,2.86,2.63,2.02,0.99,0.45,0.91,0.93,0.6,0.62,0.51,0.59,0.49,0.53
d_1,2.61,2.61,2.23,1.06,2.31,2.07,0.8,1.34,0.62,0.7,0.66,0.6,0.56,0.57,0.56,0.34
b_1,3.19,2.92,1.67,2.39,1.07,3.05,1.05,0.79,1.02,0.88,1.2,0.73,0.66,0.78,0.65,0.49
a_1,4.5,3.44,4.32,3.52,1.85,1.07,1.51,1.12,1.35,1.03,1.12,0.92,0.97,1.71,0.73,0.75
h_1,6.49,7.55,6.61,5.84,6.44,5.39,1.33,1.88,2.49,1.67,1.78,1.89,1.69,1.51,1.39,1.56
d_0,4.71,7.38,7.84,8.89,6.97,6.86,2.86,1.55,2.47,2.01,1.93,1.95,1.6,1.47,1.98,1.79
g_1,7.19,6.98,7.33,7.13,7.07,5.9,1.89,2.48,1.33,1.92,2.09,2.22,1.28,1.93,1.95,2.11
c_0,8.76,8.35,14.22,4.82,7.6,6.12,3.0,3.03,2.55,1.58,2.87,2.38,1.91,1.76,2.38,1.89
b_0,7.5,8.87,9.83,7.6,10.77,6.21,3.22,2.28,2.66,1.38,1.54,2.12,1.93,2.48,2.39,1.56
f_0,7.75,11.81,8.06,7.9,8.8,7.69,3.27,2.7,2.09,2.4,2.46,1.58,1.82,2.08,2.71,1.41
h_0,9.24,10.69,9.35,9.31,8.2,6.73,4.68,2.94,3.66,2.51,2.65,2.64,2.73,2.16,2.36,2.11
a_0,11.88,14.2,11.24,9.99,12.32,12.56,4.32,3.2,4.1,3.38,1.98,3.24,2.61,1.68,2.73,2.15
e_0,15.57,17.27,12.3,11.22,10.46,10.55,5.16,3.08,4.09,2.86,2.48,1.85,2.93,2.8,1.67,2.37
g_0,12.1,13.59,12.39,13.31,13.25,9.7,3.49,4.04,5.12,3.48,3.59,3.16,2.2,3.21,2.55,3.15
