,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.4,1.74,1.16,1.25,1.08,1.14,2.23,2.09,2.46,2.29,2.37,1.41,3.12,2.92,2.09,3.36
e_1,1.19,2.46,1.16,1.52,1.07,1.17,2.65,2.52,4.2,2.8,2.96,3.05,3.16,2.71,2.41,3.05
d_1,1.31,1.24,2.5,1.01,1.21,1.11,2.64,2.08,1.94,4.27,2.99,3.07,3.51,2.68,3.24,3.21
c_1,1.1,1.07,1.31,2.66,2.13,1.21,1.97,2.06,2.12,1.6,2.32,2.67,2.94,2.54,2.43,3.31
b_1,1.23,1.15,1.19,1.09,2.81,2.19,2.31,2.19,2.84,2.96,1.81,2.96,3.48,2.07,3.0,3.19
a_1,1.37,1.31,1.37,1.21,0.93,3.22,2.63,3.28,2.41,2.66,2.84,2.28,3.55,2.54,2.66,3.11
h_1,1.76,1.21,1.29,1.5,1.21,1.1,3.96,3.18,2.97,2.8,3.12,3.12,2.97,2.79,3.54,4.74
g_1,1.18,1.35,1.8,1.38,1.38,1.02,2.48,4.47,2.71,2.82,3.14,4.39,2.92,3.2,3.11,3.69
d_0,1.34,1.19,1.09,2.41,1.33,1.29,2.32,2.74,4.05,2.09,2.71,2.74,3.84,2.9,3.17,3.47
c_0,1.46,1.33,1.25,1.35,1.14,1.24,2.91,2.7,3.54,3.87,5.1,2.91,4.33,3.37,3.68,4.14
b_0,1.53,1.25,1.42,1.45,1.3,0.99,2.74,2.83,3.04,2.44,4.31,3.18,3.81,5.26,3.42,3.74
f_0,1.38,1.08,1.45,1.43,1.38,1.58,2.47,2.33,3.17,3.4,2.69,4.48,3.7,3.16,5.48,3.62
h_0,1.7,1.29,1.47,1.38,1.28,1.26,2.2,3.13,2.65,2.77,3.05,2.79,2.96,3.5,2.6,5.0
a_0,1.21,1.37,1.48,1.46,1.65,0.82,2.87,2.99,3.13,3.16,2.68,3.43,3.63,4.94,3.64,3.64
e_0,1.47,0.92,1.43,1.64,1.42,1.41,2.59,2.79,2.89,3.03,3.37,2.66,4.92,2.94,4.94,4.22
g_0,1.22,1.25,2.0,1.42,1.36,1.27,2.22,1.83,2.68,3.04,2.87,3.78,3.3,3.36,3.19,2.89
