,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.01,0.06,0.09,0.13,0.1,0.18,0.2,0.32,0.24,0.22,0.24,0.22,0.31,0.34,,0.33
f_1,0.1,0.01,0.08,0.09,0.08,0.15,0.13,0.24,0.17,0.19,0.2,,0.2,0.27,0.39,0.37
d_1,0.07,0.07,0.01,0.08,0.08,0.12,0.15,0.11,,0.17,0.18,0.15,0.21,0.27,0.27,0.2
c_1,0.04,0.04,0.06,0.01,0.07,0.09,0.12,0.17,0.07,,0.14,0.12,0.17,0.24,0.27,0.25
b_1,0.05,0.05,0.04,0.03,0.01,0.12,0.11,0.1,0.1,0.14,,0.11,0.15,,0.22,0.13
a_1,0.01,0.01,0.01,0.02,0.01,,0.04,0.04,0.03,0.04,0.04,0.04,0.06,,,
h_1,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
