,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,2.35,1.05,0.92,1.27,1.0,0.9,1.92,1.67,3.71,1.74,2.11,2.06,2.78,1.97,1.58,2.36
f_1,1.76,2.36,0.89,1.08,0.8,0.76,1.84,1.59,2.26,1.96,1.4,2.09,2.63,1.68,1.28,2.46
d_1,0.99,1.19,2.45,0.82,0.83,0.8,1.89,1.83,1.43,3.8,2.11,2.71,2.85,2.15,2.01,2.76
c_1,1.03,1.03,0.93,2.49,1.78,0.83,1.8,1.67,2.08,1.24,1.88,1.29,2.54,1.66,1.71,2.23
b_1,0.96,1.06,0.98,1.03,2.68,1.62,1.84,1.93,2.27,1.84,1.93,1.38,2.46,1.42,1.59,2.06
a_1,1.2,1.05,1.13,1.27,0.94,3.13,2.13,1.78,2.25,2.11,2.03,1.92,2.62,1.41,1.9,2.28
h_1,1.15,1.47,1.21,1.16,0.83,0.84,3.56,2.75,2.32,2.07,2.23,2.05,2.5,1.98,2.1,3.18
g_1,0.99,1.17,1.64,0.99,1.04,0.84,1.81,3.73,1.8,2.48,3.06,1.99,2.79,2.17,2.51,2.52
d_0,1.15,1.27,0.78,1.83,1.19,0.77,1.87,1.69,3.27,1.36,1.93,1.92,2.99,2.1,1.84,2.18
c_0,1.15,1.28,1.24,1.03,0.73,0.91,2.29,1.9,2.51,3.54,2.57,4.11,3.21,2.54,2.23,3.24
f_0,1.02,1.07,1.25,1.15,1.14,0.92,2.12,2.2,2.43,2.25,3.66,2.4,2.89,2.08,4.2,2.94
b_0,1.19,1.35,1.16,1.22,0.77,0.73,1.87,2.01,2.38,2.35,2.19,3.66,3.29,3.87,2.02,3.14
h_0,1.14,1.61,1.31,0.96,1.01,0.78,1.51,2.39,1.88,2.34,2.09,2.13,2.42,1.92,1.76,3.17
a_0,1.2,1.24,1.2,1.13,1.06,0.87,2.26,1.92,2.25,2.35,2.02,2.28,3.21,3.73,1.79,3.05
e_0,1.03,1.35,1.23,1.2,1.04,0.77,2.4,2.21,2.34,2.47,2.29,2.62,3.31,1.93,3.72,2.99
g_0,1.11,1.09,1.66,1.07,0.97,0.81,2.02,1.83,1.94,2.61,3.08,2.37,3.0,2.3,2.63,2.26
