,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,105.39,70.29,70.37,114.89,129.58,387.84,15985.2,18495.83,34862.55,27391.51,40220.01,44558.54,104908.28,112422.59,142428.08,277658.97
f_1,90.71,117.19,69.39,78.15,111.99,345.53,12816.24,15798.49,24644.39,29821.92,35562.3,30027.86,85425.22,110991.34,99899.82,257875.97
d_1,58.34,76.45,131.39,66.81,116.97,361.16,13639.13,15079.72,16089.57,42720.07,37996.22,33736.47,101877.82,101513.56,152462.22,220300.7
c_1,45.15,65.28,85.57,135.42,197.6,346.62,14012.6,14725.03,16439.79,19392.58,23665.51,35095.73,79129.97,98842.57,123387.24,230489.4
b_1,49.9,58.14,70.65,57.93,190.03,559.08,10702.65,12871.5,16679.73,24452.13,26166.99,34578.73,74944.15,68691.82,117259.52,209494.27
a_1,35.05,40.73,48.92,51.79,59.13,481.75,9509.83,9675.32,12657.05,15003.63,22390.73,26216.58,58062.13,50068.52,91363.81,139597.51
h_1,12.26,19.34,18.52,18.17,29.03,84.6,4603.35,4771.5,4496.48,6354.07,8054.38,8393.58,17391.71,21958.93,30963.64,59963.13
g_1,11.25,14.14,22.32,17.99,24.97,78.58,2417.29,5266.15,3821.17,6026.42,6788.4,12249.6,18156.27,22123.16,40519.57,51915.33
d_0,10.47,12.92,13.25,28.16,24.01,72.21,3028.59,3451.17,5364.41,4265.12,8162.05,8626.8,19258.06,22503.97,30203.96,53201.38
c_0,12.97,13.02,13.17,14.94,18.73,67.19,2787.79,3034.53,4442.08,6898.52,10428.65,7583.63,19220.63,23382.97,31629.09,51333.29
b_0,10.31,12.9,14.44,16.95,15.6,46.8,2540.65,3133.74,3470.71,4487.52,8278.97,7580.86,17366.32,31805.16,26343.12,50726.86
f_0,9.58,10.95,15.11,15.3,20.55,55.96,2493.26,2525.54,3549.25,4550.0,5798.99,8829.27,17603.83,19653.45,45217.08,43973.29
h_0,7.95,11.93,9.74,11.1,15.44,47.79,1758.35,2656.53,2485.46,3635.86,4725.13,5162.16,11011.53,15953.36,19679.99,40501.35
a_0,7.78,8.52,9.84,10.67,15.94,37.42,1866.11,2018.86,2597.85,3205.93,3672.0,4813.33,10979.49,18811.84,18320.06,31124.77
e_0,5.34,9.06,8.89,10.7,12.94,42.92,1801.63,1692.2,2277.31,3148.54,4696.16,3536.3,10213.93,13337.3,24212.79,26551.84
g_0,5.48,5.8,9.98,8.04,11.06,40.8,1392.72,1382.45,1876.53,2693.29,3607.59,4855.84,9175.79,10503.32,16372.66,18234.02
