,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.24,0.44,0.2,0.23,0.16,0.14,0.52,0.3,0.55,0.46,0.49,0.07,0.52,0.34,0.16,0.6
e_1,0.27,2.26,0.18,0.27,0.19,0.15,0.35,0.34,0.85,0.4,0.51,0.5,0.6,0.39,0.1,0.31
d_1,0.24,0.19,2.37,0.15,0.2,0.21,0.47,0.38,0.1,0.96,0.47,0.46,0.58,0.35,0.45,0.47
c_1,0.19,0.24,0.19,2.37,0.44,0.19,0.44,0.3,0.57,0.07,0.25,0.41,0.55,0.18,0.33,0.46
b_1,0.27,0.19,0.22,0.2,2.54,0.32,0.37,0.44,0.38,0.45,0.11,0.42,0.6,0.43,0.46,0.47
a_1,0.27,0.22,0.27,0.24,0.17,3.1,0.43,0.37,0.47,0.39,0.4,0.29,0.61,0.13,0.3,0.43
h_1,0.61,0.43,0.42,0.36,0.29,0.18,2.78,0.86,0.8,0.49,0.79,0.68,0.53,0.8,0.81,1.31
g_1,0.37,0.34,0.64,0.39,0.29,0.21,0.54,3.04,0.64,0.8,0.76,1.2,1.13,0.59,0.8,0.44
d_0,0.44,0.45,0.1,0.79,0.31,0.26,0.74,0.71,2.2,0.64,0.77,0.84,0.74,0.59,0.7,0.86
c_0,0.49,0.37,0.51,0.16,0.28,0.24,0.72,0.82,0.85,2.47,1.74,0.89,1.23,0.75,0.95,0.98
b_0,0.42,0.45,0.45,0.43,0.14,0.17,0.79,0.77,0.9,0.94,2.63,0.9,1.25,1.54,0.65,1.07
f_0,0.15,0.33,0.54,0.44,0.34,0.32,0.77,0.6,0.9,0.83,0.87,2.75,1.17,0.9,1.76,1.19
h_0,0.44,0.39,0.49,0.46,0.33,0.26,0.27,0.8,0.86,0.66,0.76,0.8,0.32,0.72,0.68,1.29
a_0,0.5,0.29,0.48,0.4,0.46,,0.72,0.79,0.72,0.7,0.68,0.92,1.25,2.73,0.76,1.02
e_0,0.42,0.11,0.46,0.5,0.45,0.28,0.81,0.66,1.0,0.68,0.86,0.75,1.21,1.0,2.83,0.99
g_0,0.36,0.45,0.7,0.37,0.27,0.2,0.5,0.57,0.67,0.68,0.75,1.06,0.95,0.87,0.73,
