,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,97.09,20.9,15.31,19.96,25.97,66.04,1928.67,3543.84,4169.4,5632.78,7046.76,,21193.05,17106.39,28018.62,36707.25
e_1,9.32,101.4,15.55,19.01,23.23,103.29,1746.93,3824.76,7702.49,5696.49,5721.32,9581.5,20992.99,24637.12,,48579.64
d_1,10.82,10.11,135.13,14.81,20.69,80.11,1896.83,2513.88,,7996.53,5073.94,9629.95,18827.9,19095.0,30810.34,41586.37
c_1,8.54,8.83,15.84,141.84,36.22,71.09,1640.54,4697.66,4107.0,,4277.2,7191.73,21166.09,18910.56,27434.22,41861.84
b_1,8.11,10.4,14.18,11.78,189.48,113.99,1874.35,2539.97,3957.08,4764.14,,7612.69,13741.84,17529.23,25649.74,36030.7
a_1,6.84,5.56,8.88,9.54,10.34,550.83,979.34,,2481.8,2606.12,3183.29,,8534.32,,15477.52,
h_1,6.22,5.74,6.65,7.11,9.04,41.2,3031.01,2263.24,2118.05,2913.49,2424.35,5652.15,,8211.97,13145.22,23796.68
g_1,3.54,2.43,8.82,5.04,12.42,,615.26,5681.31,1205.59,2165.27,2015.68,6222.0,6267.53,,9338.45,
d_0,5.29,3.89,,10.37,9.95,34.78,742.64,1766.63,4775.44,1707.67,2292.75,4616.1,6277.97,10496.76,10307.92,25000.45
c_0,4.36,4.37,5.29,,6.22,35.35,717.44,1651.71,1893.56,5241.81,4051.81,3251.96,9575.63,9242.12,11465.35,18788.95
b_0,3.15,4.36,7.4,6.64,,32.53,621.58,1647.6,1556.8,1475.97,5941.28,4319.96,8126.84,17311.18,8932.24,14155.49
f_0,,2.98,4.77,7.63,8.11,,617.29,961.62,1581.61,2000.46,1567.08,9421.17,6059.66,,12236.52,17015.56
h_0,4.52,3.51,5.55,5.17,8.96,39.04,,1532.36,1684.79,1301.67,1645.88,3773.44,,5450.41,8807.31,23128.33
a_0,3.24,2.96,3.84,4.11,7.25,,572.35,,1129.94,1168.06,1085.96,,4887.94,17057.66,,12503.65
e_0,2.22,,2.96,3.57,4.95,19.74,420.6,1011.52,891.14,1606.42,1380.95,2496.86,4717.97,,22222.59,10541.25
g_0,3.13,2.82,5.25,3.83,4.52,,420.24,,1046.63,1354.48,1685.67,3371.28,3895.46,4655.78,6942.28,
