,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,102.39,71.73,102.24,81.67,123.97,307.23,14977.41,33809.07,21252.7,32820.82,43228.68,56361.82,102301.18,187121.02,178650.91,305280.83
f_1,87.15,118.24,74.74,73.1,111.1,316.09,12482.95,21442.32,18249.45,32177.69,37374.87,36118.81,85724.01,141959.9,137078.45,262014.4
c_1,50.44,66.36,122.65,85.12,205.67,312.85,13563.04,17440.32,16582.51,22628.21,28876.72,47288.28,96191.87,155604.11,174592.77,278324.16
d_1,51.07,72.36,59.17,134.44,124.47,339.17,14406.08,16373.29,18949.07,49700.08,39807.02,48503.49,98640.85,163958.92,194968.42,240650.1
b_1,48.22,59.02,50.42,66.48,193.52,498.33,10439.26,15175.12,15318.95,27903.54,24329.33,37289.75,84754.4,125115.74,170571.71,207331.6
a_1,37.13,44.66,45.3,49.03,61.8,442.28,8480.64,11051.57,12300.79,22199.61,26814.15,28079.17,69983.34,90269.64,113033.5,179538.74
h_1,12.71,20.19,15.14,18.43,25.43,69.23,4692.48,4111.05,5444.06,7555.17,8203.37,10560.73,17862.63,37349.86,34923.58,77141.15
d_0,10.21,14.8,22.98,12.88,29.33,73.81,3198.96,5217.47,3561.14,5268.0,7906.65,9308.62,19195.88,34292.66,41693.38,59266.46
g_1,10.42,13.94,14.66,20.98,23.26,66.95,2750.64,3877.9,6054.25,7052.11,7996.32,13844.52,18590.09,30611.41,42177.06,51430.44
c_0,10.72,13.81,12.88,13.19,18.28,56.51,2694.04,3849.71,3624.58,7785.44,10948.67,8714.06,19764.88,32041.39,39732.33,50953.07
b_0,9.96,12.5,15.38,14.52,15.25,46.97,2491.25,3752.99,3022.91,5076.43,8640.21,7783.8,17043.54,48619.8,36531.08,50044.36
f_0,6.69,10.47,12.67,13.01,22.15,57.51,2399.63,3328.92,2695.76,5431.53,6920.84,10207.69,16423.32,23790.95,54673.39,46484.01
h_0,8.2,12.21,8.97,11.18,15.57,39.22,1666.15,2428.31,3031.55,4237.29,4922.65,6138.41,10769.61,20619.54,23317.03,42852.13
a_0,5.71,8.08,8.8,9.1,12.3,30.17,1536.69,2369.44,1786.25,3847.04,3565.15,5184.29,10618.49,24844.23,20368.06,27261.67
e_0,4.74,8.73,7.83,8.46,12.25,39.56,1678.0,1705.69,1774.75,2978.52,3264.73,3983.36,10554.67,16336.44,28589.79,31106.69
g_0,4.91,5.97,6.43,10.74,12.85,28.16,1151.49,1523.87,1510.47,3204.24,3750.21,5711.53,8698.58,16639.88,18992.05,23458.59
