,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,2.29,0.68,0.41,0.73,0.47,0.44,0.99,0.93,2.31,1.02,1.31,1.24,1.64,0.93,0.57,1.34
f_1,1.11,2.34,0.49,0.48,0.48,0.36,0.94,0.82,1.31,1.25,1.05,0.42,1.31,1.01,0.55,1.08
d_1,0.52,0.68,2.41,0.45,0.56,0.42,0.93,0.95,0.6,2.12,1.32,1.06,1.63,0.99,1.12,1.26
c_1,0.45,0.54,0.67,2.39,1.02,0.38,1.05,0.9,1.1,0.42,0.75,1.12,1.26,0.97,0.86,1.25
b_1,0.55,0.53,0.64,0.52,2.56,0.94,0.92,0.92,1.06,1.14,0.54,1.19,1.26,0.73,0.76,1.16
a_1,0.59,0.6,0.59,0.72,0.44,3.04,1.11,0.95,1.12,0.89,0.95,1.25,1.56,0.41,0.9,1.19
h_1,0.64,0.94,0.73,0.7,0.69,0.44,3.18,1.52,1.31,1.31,1.45,1.22,1.02,1.15,1.18,1.77
g_1,0.55,0.63,1.13,0.66,0.59,0.5,0.96,3.3,1.11,1.56,1.16,2.49,1.75,1.15,1.59,1.31
d_0,0.74,0.7,0.39,1.43,0.52,0.47,1.26,1.11,2.52,0.99,1.61,1.36,1.82,1.2,1.27,1.67
c_0,0.8,0.76,0.79,0.53,0.45,0.46,1.39,1.18,1.59,2.8,2.54,1.49,2.06,1.41,1.49,2.0
b_0,0.73,0.77,0.86,0.79,0.21,0.33,1.44,1.29,1.51,1.51,2.95,1.69,2.09,2.66,1.26,2.22
f_0,0.68,0.47,0.88,0.76,0.64,0.41,1.19,1.26,1.38,1.29,1.54,2.93,1.98,1.29,2.98,1.92
h_0,0.69,1.1,0.63,0.66,0.57,0.54,0.91,1.69,1.24,1.42,1.41,1.43,1.25,1.52,1.21,2.17
a_0,0.78,0.73,0.73,0.81,0.7,0.34,1.41,1.29,1.49,1.24,1.34,1.53,1.79,3.19,1.15,1.7
e_0,0.42,0.78,0.75,0.9,0.58,0.57,1.51,1.06,1.61,1.56,2.0,1.55,1.69,1.26,3.27,1.87
g_0,0.68,0.62,1.09,0.7,0.52,0.6,1.2,0.92,1.24,1.44,1.51,2.17,2.11,1.22,1.31,0.6
