,e_1,f_1,d_1,c_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.06,0.04,0.05,0.06,0.05,0.07,0.09,0.07
f_1,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.05,0.04,0.04,0.06,0.04,0.06,0.05,0.06
d_1,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.03
c_1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04
b_1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03
a_1,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01
h_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
