,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,8861.55,2693.69,3379.51,6760.75,8547.86,54209.26,3420769.32,7998811.3,23287391.91,14365996.14,22616224.01,26130637.14,114834748.88,91226173.19,87478489.85,255763295.47
f_1,3939.74,10099.94,3890.58,5482.58,7738.39,36378.37,2889424.23,6970974.84,12364237.71,14288880.06,25316584.22,13352497.08,109499702.84,83742693.68,112611009.18,283178128.25
d_1,2433.78,2904.52,19761.6,3574.31,6219.09,46276.14,3727863.53,9039480.72,5518215.2,31676080.58,29172884.14,31442184.75,113706496.55,123037776.16,188567436.89,241701163.35
c_1,2135.15,2528.52,4483.87,24151.52,14865.6,36588.29,3347238.16,7641473.81,10240653.09,4588717.71,18582000.28,29349337.08,93099923.8,89987808.84,185764709.41,236176053.74
b_1,2109.69,2392.71,5236.09,6349.31,38265.59,94291.84,2835988.72,9490477.08,11252075.62,11615925.26,10016918.42,27547677.39,102492840.63,69435037.69,171272064.77,236963170.36
a_1,2253.28,3038.49,5135.63,5321.71,6933.71,363270.93,3739547.91,8432740.71,11255591.42,16179116.24,23323024.15,34183804.81,118959152.48,44034732.04,158617882.59,297390407.95
h_1,2348.76,4336.87,5915.08,6598.02,9151.05,63612.57,9821233.73,14691708.27,10536860.88,16712589.8,27965058.31,30793443.84,82184312.66,115362278.2,191531093.22,429733920.68
g_1,2332.15,2967.02,9082.03,6385.82,6882.21,52725.32,4131437.63,32541730.19,11683985.15,18224210.35,28742878.27,53397895.12,123639262.51,108324821.67,262733159.01,240140533.57
d_0,2578.17,3253.32,2901.57,12656.28,11442.14,51104.56,4479762.34,11874876.98,26792875.48,13419230.58,26970760.96,33481842.3,127371462.48,118405011.64,183078429.74,303842506.49
c_0,2821.92,3779.77,6175.53,4983.18,7636.54,50494.16,4767238.46,11334682.82,13853737.08,34862453.03,55253139.42,33895629.45,144672957.46,163209692.86,253828768.56,344300600.71
b_0,3180.18,3577.14,6148.73,6751.53,5367.92,49704.23,4388319.38,12634073.26,14578025.03,18384917.67,59190881.6,27964164.96,141471778.09,280517552.26,202090931.89,368541691.69
f_0,2286.41,2365.66,7954.96,6549.94,9448.72,63349.87,4364074.53,11738195.62,14320291.99,20215560.53,32530027.98,76106774.32,153922912.45,120356622.79,445786357.42,362567886.81
h_0,2792.16,4670.81,5494.49,6676.17,10284.53,42706.33,2457693.76,14662831.12,15629554.71,18864405.09,25456754.02,31997364.19,77507007.62,94044636.29,194553934.02,477241767.94
a_0,3111.58,3586.56,6594.47,5919.87,8717.82,39471.0,3860401.26,12440347.31,12276231.61,21969536.79,28945892.45,28324285.78,157456995.56,337454283.17,240514799.86,367900470.82
e_0,1642.22,3978.81,5140.98,6519.01,10685.8,60879.01,5403051.83,11313000.74,14528608.0,20969854.09,36463743.88,28112910.52,166380670.63,129007946.29,550269630.64,341490865.74
g_0,2976.23,2808.74,8423.42,6687.92,8670.53,53476.84,4268821.79,9263100.52,12927843.9,15979586.2,27892315.89,46992255.11,126663994.42,140853351.82,235219621.31,232963437.69
