,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.43,0.71,1.23,1.38,1.19,1.25,0.37,0.36,0.29,0.23,0.26,0.27,0.18,0.23,0.38,0.17
f_1,1.15,0.43,0.97,1.25,1.22,1.04,0.23,0.38,0.26,0.22,0.21,0.35,0.12,0.21,0.24,0.17
d_1,1.32,1.31,0.41,1.34,1.16,1.05,0.32,0.21,0.39,0.24,0.26,0.23,0.17,0.21,0.2,0.11
c_1,1.07,1.3,1.62,0.4,1.25,1.11,0.33,0.39,0.15,0.31,0.26,0.22,0.19,0.22,0.22,0.22
b_1,1.39,1.36,1.54,0.67,0.39,1.35,0.43,0.48,0.28,0.44,0.45,0.27,0.22,0.32,0.25,0.19
a_1,1.54,2.31,1.61,1.58,0.84,0.33,0.5,0.41,0.36,0.36,0.46,0.34,0.22,0.6,0.35,0.27
h_1,2.01,2.57,1.88,2.51,2.09,1.83,0.3,0.59,0.48,0.41,0.46,0.42,0.46,0.38,0.38,0.33
g_1,2.75,2.65,2.04,2.48,2.37,1.94,0.52,0.28,0.62,0.47,0.49,0.41,0.26,0.51,0.32,0.44
d_0,1.32,2.34,3.45,2.46,2.69,2.59,0.83,0.99,0.33,0.52,0.47,0.51,0.39,0.5,0.53,0.43
c_0,2.88,2.81,1.43,4.32,2.48,2.1,0.76,0.62,0.78,0.33,0.56,0.58,0.37,0.47,0.56,0.35
b_0,2.44,2.78,2.03,3.87,4.13,2.35,0.78,0.66,0.64,0.29,0.3,0.44,0.44,0.6,0.5,0.38
f_0,2.59,4.01,2.65,3.12,2.95,2.0,0.81,0.51,0.55,0.5,0.51,0.29,0.41,0.67,0.52,0.28
h_0,2.74,3.01,2.79,3.2,2.72,2.68,1.02,0.93,0.63,0.61,0.57,0.55,0.52,0.63,0.53,0.42
a_0,2.94,3.53,2.78,3.33,3.59,4.76,1.01,1.01,0.77,0.59,0.35,0.7,0.45,0.29,0.65,0.42
e_0,4.63,4.77,3.05,3.05,3.14,2.98,0.95,0.88,0.64,0.69,0.74,0.31,0.47,0.67,0.29,0.4
g_0,3.19,3.38,3.27,3.88,3.02,3.32,0.67,1.25,0.73,0.74,0.76,0.62,0.44,0.74,0.6,0.65
