,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.07,2.27,3.59,3.27,2.87,2.57,1.24,1.3,1.18,0.97,0.87,1.16,0.8,1.16,1.43,0.83
f_1,3.54,1.07,3.09,3.16,3.1,2.65,0.93,1.37,1.01,0.86,0.92,1.4,0.64,0.79,0.83,0.86
d_1,3.66,3.37,1.07,3.62,3.0,2.92,1.19,0.96,2.32,1.38,1.01,0.92,0.75,0.9,0.89,0.48
c_1,3.57,3.72,3.9,1.07,3.89,3.73,1.42,1.41,0.68,2.12,0.98,0.97,0.84,0.86,0.89,0.71
b_1,4.49,4.26,4.27,2.41,1.07,4.61,1.38,1.41,1.21,1.6,2.75,1.14,0.92,0.94,0.93,0.92
a_1,6.71,5.82,5.34,5.81,3.27,1.07,2.76,2.15,2.24,1.9,1.67,2.01,1.27,2.98,1.74,1.09
h_1,8.07,9.11,8.79,8.42,8.09,5.23,1.37,3.23,1.94,2.02,2.33,2.43,2.94,1.51,1.99,1.77
g_1,9.08,7.41,7.7,8.0,8.12,6.91,2.53,1.38,2.78,2.28,2.81,2.86,2.01,2.34,2.41,3.19
d_0,5.03,10.07,13.45,10.47,8.53,7.39,3.57,3.23,1.61,2.12,2.58,2.47,2.15,2.46,1.91,2.09
c_0,8.24,10.8,4.94,15.58,8.13,6.29,3.28,3.12,3.68,1.61,3.07,2.55,2.17,2.9,2.17,2.19
b_0,9.73,9.74,8.35,12.97,13.5,8.05,3.28,2.75,3.25,1.6,1.62,2.42,2.44,2.78,2.47,2.4
f_0,10.79,24.09,10.05,10.11,8.63,5.84,3.49,2.71,2.99,2.98,3.01,1.59,2.14,2.75,2.6,1.33
h_0,10.28,13.08,11.22,12.29,10.91,8.71,8.23,4.03,3.54,3.26,3.0,2.72,4.6,3.31,2.93,2.97
a_0,9.15,14.68,12.91,12.22,17.83,,6.86,4.54,3.18,3.01,2.2,3.11,2.52,1.64,4.52,2.58
e_0,21.63,19.52,10.74,11.52,16.11,9.18,5.25,4.71,4.07,3.68,3.4,1.84,3.05,3.15,1.63,3.11
g_0,13.79,14.48,16.63,15.78,14.43,12.39,4.21,5.31,4.11,3.92,3.68,4.53,2.26,4.45,3.04,4.39
