,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10862.03,5222.31,3503.48,5466.82,8843.0,31126.13,2881634.79,5652132.84,10448337.36,11732026.66,15891301.1,14237020.6,105532047.27,84211776.72,89028499.06,233779611.25
e_1,3036.86,11114.31,3617.21,5334.71,9883.84,35944.59,3621876.2,5962587.24,22928524.28,13908980.72,18105836.55,35476706.35,134874191.12,93968804.88,69357137.49,306567600.37
d_1,2701.05,2602.45,16457.96,4041.35,9584.06,41941.53,2922787.74,7339310.0,6406763.74,25771884.19,19722456.44,35356988.73,132904746.5,103422354.09,147710124.88,338621391.28
c_1,3203.39,2916.45,3413.6,21668.2,18945.71,31210.3,2365411.78,5558799.95,11287869.24,4683465.04,9694545.62,29855888.88,111741119.15,85266266.45,105249348.95,246208730.33
b_1,2731.44,2348.59,3800.33,4899.65,50968.81,92698.8,3776317.96,5582144.63,13894150.49,12051997.24,7708069.42,32318605.03,88908103.95,67308395.1,106346053.06,277077710.22
a_1,3372.83,2647.62,3843.28,5651.99,7552.86,298113.72,3394887.33,6187017.29,13314690.3,12634091.55,16761860.0,30902586.54,104218927.23,51064588.01,133782486.24,251352648.28
h_1,5235.42,3026.1,5175.82,4846.5,10582.89,44693.29,8607239.6,11581649.33,16586674.04,14995007.65,21570664.45,36979805.6,98561414.54,97609104.84,145796813.31,466267155.44
g_1,3113.85,2838.95,7671.67,6059.45,10445.1,44002.72,3236170.68,21997769.76,12270931.62,16467711.84,22099639.0,55638931.09,151734284.44,109455588.01,146062381.28,255032303.18
d_0,3553.95,3020.71,2429.63,12613.38,13077.27,42963.91,3409284.65,7924649.64,28838617.83,11651990.26,20843071.25,36576288.78,143850192.36,112404814.29,175669879.02,394862037.35
c_0,3402.28,2990.37,6012.27,3929.58,9269.27,39950.37,4046963.02,10749596.89,16588419.46,33728556.91,48421351.78,42405339.45,200255950.83,157792166.35,159449006.61,446207680.84
b_0,3790.03,3543.73,5807.95,5983.06,5362.98,32185.02,4025216.48,9115425.12,15890070.83,16693694.54,44994173.38,42151030.01,170549346.87,258719370.15,174987991.97,381922352.56
f_0,2424.83,2512.46,6097.35,6916.72,10840.47,51019.33,4081049.75,7505417.22,20128452.54,17662073.36,23154435.97,91266549.14,165207704.37,136113728.9,316146559.35,451892952.45
h_0,4785.84,3512.84,5995.24,6180.2,9764.59,41367.65,2165797.34,9970506.17,16274612.3,14845697.47,21922998.35,33911090.7,92552937.54,126058640.48,133982033.95,460568205.42
a_0,3852.25,3463.42,5947.17,6843.08,11610.74,26723.35,3827842.31,8958720.82,16430283.18,15811537.82,21649704.72,47206835.76,181355517.69,284459203.56,188102855.55,455022228.13
e_0,4190.66,2331.16,5019.46,6880.46,11224.44,44729.88,3503372.45,8597259.68,17077982.9,20701943.1,24178926.95,40034469.12,189336101.27,144743950.94,437933888.29,441259717.19
g_0,2730.66,2989.5,8239.66,6586.75,10530.71,49890.61,3035801.82,6030210.04,14875334.43,15850578.66,20498816.32,70745279.27,129294382.67,123553958.12,183470893.34,227748441.92
