,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,9435.38,2078.14,1457.79,2131.97,2458.73,13828.8,1533738.36,2355428.54,5655087.13,4844700.81,9128704.26,2380543.47,44914603.37,29287981.59,89229195.25,212360782.7
e_1,1010.65,10817.13,1443.01,2400.04,3229.14,12610.45,1382712.18,3432593.64,10389334.7,4380172.47,7863096.62,14078158.16,48028966.56,33607696.45,28113513.54,171759101.89
d_1,955.43,958.83,16037.96,1461.15,3412.98,10722.42,1466326.52,5361195.77,958613.08,9703512.0,7543240.67,17021945.25,54966521.15,43717172.97,101730092.74,253384963.98
c_1,1005.51,958.55,1472.03,23111.93,5842.69,11456.15,1707676.9,3398245.79,5291307.92,990802.68,7466271.38,12853429.92,51551866.29,36411934.28,100366753.22,206805909.43
b_1,1050.52,1133.12,1383.39,2214.51,38020.2,30298.29,1262596.45,4307723.4,4566176.73,4240021.25,1991641.4,13513483.17,34424861.85,31185505.23,82597593.33,201656680.43
a_1,1160.38,930.48,1486.26,2626.87,2108.27,266144.76,1419538.62,3624437.68,6473795.18,5853963.73,9071862.79,13732337.48,64141830.99,10780367.29,79066309.37,154554390.11
h_1,2508.74,1875.5,2853.24,2826.29,4503.3,29946.62,10109166.53,7381118.37,8570317.68,7784050.0,12894861.92,22026593.66,38455237.4,57718334.28,138055977.43,504141701.08
g_1,1526.68,1413.0,4196.41,3147.92,5254.4,28267.35,2588476.93,33111306.41,7083535.39,7382839.7,14621415.71,34854236.7,107972280.64,62467505.91,124645008.67,121542319.48
d_0,1969.79,1879.08,997.94,7128.3,4713.11,28569.44,2005707.36,6119344.95,23191895.45,6957568.64,15129524.53,25921552.16,117520504.63,66400706.07,170239314.51,413781035.88
c_0,2347.33,2048.2,3326.47,1329.01,3783.77,22480.87,2325457.81,5736885.89,8268414.9,26116090.97,29907199.65,27250862.53,82893927.37,78374603.89,163429741.93,497830308.79
b_0,2036.59,1617.26,3160.43,4051.34,1780.76,26174.93,2924183.83,7160501.63,8227633.78,11608853.14,44440501.54,23401873.85,96172999.51,154521981.05,205507322.67,404689856.98
f_0,812.63,1932.07,3026.17,3629.63,6151.26,32698.38,2988787.89,6675430.05,9087791.52,10623756.29,16302014.95,84369989.38,121207254.96,52507103.0,302537696.52,492417475.47
h_0,2622.38,1741.13,2789.98,4246.34,4666.16,17209.06,882326.91,8706773.77,8376627.35,8054449.38,15176723.84,19643802.89,41907627.69,69560115.92,250210270.54,547424110.54
a_0,1585.02,2056.37,3078.21,4990.57,5662.03,,3274638.84,5539548.29,7951542.41,8600647.91,14722347.45,27276174.95,97942347.55,248758596.35,202739547.28,384980935.37
e_0,2422.46,683.78,2802.01,3907.96,4562.73,28404.65,3055752.05,9084878.2,10803900.3,11007747.48,16359911.5,30232579.53,114547515.67,66017702.6,777794003.9,379039871.55
g_0,980.86,1813.81,5160.41,3332.05,5949.91,26909.67,2070983.37,,6952261.57,8806197.98,14151136.26,35133439.79,65111219.44,47532745.88,164325738.32,163448046.25
