,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.25,0.92,1.13,0.86,0.83,0.89,1.03,1.0,0.88,1.01,0.92,0.89,0.93,0.69,1.13
e_1,0.8,1.0,0.96,1.19,1.06,0.97,0.95,1.05,1.26,0.93,1.12,1.21,1.08,1.21,1.21,0.94
d_1,1.09,1.03,1.0,0.93,0.92,0.96,1.06,0.82,1.13,1.28,1.05,0.97,0.95,0.9,1.03,0.79
c_1,0.89,0.84,1.06,1.0,1.52,0.93,1.05,0.92,0.77,0.85,0.73,1.02,0.94,0.81,0.89,1.03
b_1,1.16,0.93,1.09,0.66,1.0,1.52,1.03,1.15,0.92,1.21,0.94,0.96,1.1,1.07,1.06,1.17
a_1,1.19,1.03,1.05,1.08,0.66,1.0,1.21,1.14,1.04,1.08,1.26,0.84,1.08,1.19,0.93,1.05
h_1,1.15,1.05,0.97,0.95,0.96,0.85,1.0,1.14,1.01,0.83,0.94,0.89,1.07,0.94,0.92,1.24
g_1,1.0,0.96,1.23,1.05,0.92,0.9,0.84,1.0,0.86,0.9,0.95,1.33,0.91,0.87,1.17,0.8
d_0,1.03,0.77,0.86,1.35,1.16,0.91,1.01,1.2,1.0,0.84,0.9,1.04,1.04,0.97,1.07,1.17
c_0,1.2,1.01,0.73,1.15,0.82,0.91,1.17,1.08,1.23,1.0,1.45,0.94,1.15,1.16,1.2,1.09
b_0,0.99,0.95,0.91,1.29,1.11,0.77,1.06,1.0,1.12,0.71,1.0,1.09,1.13,1.42,1.02,1.03
f_0,1.08,0.83,0.98,0.95,1.01,1.19,1.11,0.76,1.02,1.06,1.02,1.0,1.03,0.97,1.7,0.9
h_0,1.16,0.94,1.05,1.04,0.9,0.96,0.96,1.13,1.0,0.86,0.95,0.94,1.0,0.92,0.99,1.2
a_0,1.05,0.85,1.14,1.09,0.93,0.9,1.05,1.15,1.05,0.91,0.7,0.99,1.05,1.0,0.99,0.94
e_0,1.46,0.89,1.04,1.07,0.94,1.06,1.1,0.81,0.96,0.83,1.01,0.63,0.97,0.99,1.0,0.98
g_0,0.94,1.02,1.23,0.96,0.84,0.95,0.84,1.25,0.91,1.01,0.93,1.22,0.82,0.97,1.07,1.0
