,e_1,f_1,d_1,c_1,b_1,a_1,h_1,d_0,c_0,g_1,b_0,f_0,h_0,a_0,g_0,e_0
e_1,12185.22,7913.27,6212.47,11208.93,13245.51,62529.32,6079767.43,29084800.6,16808877.53,15501111.27,31769992.07,78127592.29,276759661.16,168545650.7,414933776.86,277141700.82
f_1,8920.38,15871.9,6739.37,8462.27,12036.83,50789.61,6208992.26,18252223.54,16025151.01,16186913.37,33043677.45,56129503.9,249553934.31,151305689.57,409114127.06,345609556.07
d_1,5972.65,7734.59,16002.04,8071.81,12598.75,60703.99,6735396.73,11052744.16,29792939.35,14000135.06,40362674.31,82620769.11,257270986.09,205078925.53,466082227.18,401194313.05
c_1,5197.31,6813.7,6525.86,22068.34,22686.19,65582.69,5918116.12,16887159.99,11563010.9,12674591.58,23520464.25,70670634.61,269295470.55,157589976.41,458288370.05,456557359.35
b_1,5053.05,6188.65,7503.93,9190.59,35882.98,126322.8,6708108.96,15530337.84,15800157.31,13729481.24,23582547.29,82586892.86,239523775.7,166589445.28,436483383.48,432236470.64
a_1,4814.13,7313.09,6745.0,10203.64,14552.6,229177.22,8082579.19,18309900.12,18202555.52,14755683.77,36802136.07,93252811.39,279166997.68,179097816.75,422628003.59,462210171.86
h_1,5668.79,9490.18,8698.43,9535.99,12926.02,53490.52,12141271.03,17612976.23,19442383.31,21302588.82,34406455.32,82771209.85,194084040.43,199597350.53,554010364.81,472569812.51
d_0,5541.75,7411.78,5889.3,15817.41,16866.23,61693.87,6507179.21,25270890.89,11974145.24,17768920.48,30473248.21,81451910.39,286835237.77,164461377.03,452418192.61,461365412.34
c_0,6124.95,7601.61,8475.39,8022.34,13086.83,65349.59,7966921.75,17395938.8,26080721.57,19013858.64,63112991.38,94765596.2,260378951.34,302842285.29,489681873.42,500551399.79
g_1,6155.57,7836.24,9477.76,9320.75,13218.97,57727.88,7137395.4,18434566.47,19033281.1,32123537.76,36768253.81,122205560.89,220300714.7,204418542.57,384987605.83,539164761.17
b_0,6797.97,8335.12,7763.88,9507.46,11600.6,57509.34,7323377.12,17333621.48,19068311.0,18993536.86,55370486.54,95049667.33,313408360.21,400052156.04,478228983.32,469864796.19
f_0,5123.25,7577.51,7988.35,10952.95,16013.0,69954.48,9079186.8,17603143.29,20016763.71,16999562.49,35485956.97,146121272.29,283257196.74,255314587.86,529081277.21,902438735.55
h_0,6078.68,10009.54,7962.74,9099.97,14908.48,57058.97,5736600.62,18407476.5,18124631.82,21469806.49,32501613.63,91858859.92,228289144.37,203401534.9,587892323.78,412495317.55
a_0,6507.98,8242.35,8083.39,9967.15,14238.25,53367.72,7657697.96,16049649.52,18281303.56,20274517.76,37955575.45,84708615.56,285375723.55,412966752.67,546162225.86,463610808.75
g_0,5431.79,6878.6,11253.89,9518.03,15370.63,51691.02,6463149.93,15645493.7,20318334.54,13607981.41,34966053.55,125017899.79,282811205.05,228671589.99,343918519.15,451697354.39
e_0,5148.21,7906.6,8646.03,9713.79,14370.21,68313.19,8532247.84,13810709.6,20961329.87,19648572.55,35211798.91,90849282.64,301551706.59,214270038.6,547905343.16,874067638.25
