,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10318.84,226.07,188.39,251.17,302.29,1712.49,243397.49,322466.86,710408.5,1212120.15,1593680.1,,5628505.97,4918404.46,,22704597.49
e_1,150.81,10901.81,179.58,265.22,391.19,1913.6,139926.33,365139.35,953036.27,986350.53,1611226.81,2555350.47,6480820.86,5209345.43,,9042713.05
d_1,139.96,109.93,17131.74,160.6,374.67,2693.1,216542.66,399684.02,,2453786.39,1126782.67,2317600.48,6055811.53,4406233.85,10504772.97,15989424.69
c_1,144.6,168.01,162.0,17769.77,876.11,2813.19,223439.9,301946.42,654845.39,,838905.57,2092983.26,6448487.52,,7495078.47,18406729.0
b_1,194.09,147.07,196.1,181.56,38465.36,3518.09,161446.76,503473.23,391054.73,1038569.65,,2067091.16,6712968.67,5180407.42,9777445.51,17903581.31
a_1,176.55,153.19,219.79,195.35,376.17,287063.75,204153.85,451446.78,610972.43,747298.54,1119002.28,,6384088.45,,8459474.95,18729098.48
h_1,669.48,589.29,810.27,720.18,1092.1,5039.44,8764696.04,2385484.47,2115292.19,2415897.32,6092726.52,8075386.24,,22161067.86,40825926.81,112446649.97
g_1,442.41,395.42,1327.45,820.05,1522.7,8512.77,550923.75,23688415.54,1577067.85,4188403.04,4413418.77,10609815.15,28713197.79,15976115.28,39431040.98,
d_0,791.78,927.24,,1896.06,1797.02,9089.58,1063922.64,1848517.98,17040702.88,5178340.3,7519058.45,12265682.25,19916668.99,21133367.26,31489650.92,98600351.96
c_0,703.02,678.93,1366.94,,1722.56,7815.73,916376.31,1997336.89,2030870.75,37355814.99,16177704.38,9840469.36,32925758.01,17408142.22,,72446102.08
b_0,675.03,690.02,975.88,1011.94,,6657.36,1089578.3,2078690.94,2385128.37,5359930.76,53803536.83,12122732.12,32545123.64,50325549.48,42492798.9,115497737.75
f_0,,481.95,1355.24,1074.66,2328.06,,848196.39,1910356.09,3035046.26,5473196.92,6884258.91,87702101.04,37049287.48,32953215.46,90795160.14,76424107.92
h_0,1121.04,1213.74,1581.65,2122.48,2716.98,13242.09,,3790146.49,5076977.77,6132041.05,10329859.42,15602669.34,,36434217.66,51272561.02,220005526.06
a_0,516.55,706.1,1008.7,,2832.41,,983792.41,1692029.68,2688183.83,4432172.53,4562744.97,12856281.11,33694058.64,291871336.92,44471098.84,109593210.55
e_0,,,1008.13,1045.39,2893.71,11253.9,1092483.36,1744755.82,3695935.46,,7369955.31,9768243.41,30909391.39,43865559.51,469151195.75,
g_0,1243.88,1313.88,2627.74,1362.42,2248.72,12571.6,1053982.44,,3175913.38,6529038.96,12349339.67,16787682.2,43614983.99,62613304.79,,
