,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,11257.31,6914.5,5829.44,10212.17,13751.59,60071.55,12468909.22,14159303.81,36966061.18,28332626.44,44442142.35,50860437.21,186007291.31,197435100.33,235442050.68,720766615.52
f_1,8518.29,13906.56,6779.38,7560.87,11813.28,54886.28,10741545.73,12560420.34,25814440.88,34341252.97,44244611.43,37372845.02,182312767.7,196494843.87,190675934.64,699526852.81
d_1,4830.49,6793.75,17496.04,6832.77,13723.09,61913.0,12715299.28,15532134.49,15143244.64,56851197.72,52669513.74,46750185.7,201060664.04,189372808.1,329718239.06,695703530.57
c_1,4197.27,6110.63,7898.9,18607.66,24648.69,68721.85,11591532.97,12865003.07,20148455.77,22910832.44,29160651.65,47128361.29,147689700.15,184974358.72,263428138.84,644254467.1
b_1,5195.38,6064.0,7679.18,7619.27,36556.29,124621.31,10879907.75,12664280.31,20350400.87,29676201.56,32506450.18,50390579.52,167255711.12,153568491.9,287198408.29,630277425.17
a_1,5179.67,6351.31,8260.26,8659.55,14090.07,234619.53,13383760.53,14610783.77,22011506.16,30570168.81,42733437.05,57088068.66,189310820.04,148328074.67,330979629.78,690450079.9
h_1,5466.19,8449.17,8505.19,7973.57,15312.22,71079.25,22597053.14,20036278.74,21358735.45,36470451.26,49830427.48,49388179.88,153105175.8,189854634.6,327538523.22,814349965.31
g_1,5049.26,6322.23,10959.72,8236.8,13738.43,63826.02,10041328.54,29367474.12,17977635.22,34183567.25,46147665.87,82702363.4,194231193.83,206444596.79,440457387.52,760121660.81
d_0,5734.83,6313.55,6092.42,14689.52,15606.5,60843.77,13194915.07,14247449.97,31707917.39,21554040.04,49381579.55,56048628.42,177383721.93,219658971.08,309675172.65,749445420.99
c_0,6229.89,6595.18,8508.91,7218.59,11953.42,61062.83,13382382.07,16336489.9,23924497.34,52091333.33,81207450.68,58742531.04,215165305.53,263813029.3,366447952.31,855201844.76
b_0,5717.29,7569.47,9110.25,9166.64,10796.23,43896.81,13377151.14,16270708.98,22885778.07,38214627.53,74594762.91,62614418.01,214840682.45,378035963.65,363637138.92,898604972.33
f_0,5148.16,5752.8,9271.87,9285.33,15009.95,65838.42,13309602.58,17330080.05,23335476.93,32949083.77,44364068.32,82846193.59,223754335.3,221675620.37,642567703.16,841475222.34
h_0,5919.35,8690.24,7816.13,8110.73,13919.52,62014.64,10462682.81,18775063.89,20573334.51,33290462.33,47462774.33,56221553.17,155738907.13,226226911.23,308444162.31,933441691.45
a_0,6360.32,6978.41,8356.51,9276.3,15188.24,54593.99,13106149.13,17049817.74,24246559.78,33376553.53,50412287.18,51409332.45,185746247.12,382358736.0,337664779.3,716463868.73
e_0,4588.01,7146.6,8790.28,9832.17,14242.93,74569.26,15536252.88,16977893.99,22240645.69,37012546.79,57435748.48,54800108.66,190975922.43,239070788.19,646776391.64,787781229.02
g_0,5379.47,6074.56,11291.21,8355.4,14335.06,73743.0,13161118.17,13279754.83,21420656.5,37567086.61,50706703.43,73402997.2,215854962.21,194896354.98,399004915.42,483606449.62
