,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,100.09,101.37,96.25,102.38,144.46,488.41,10377.94,22167.63,29373.9,30173.2,37179.25,52214.53,104862.71,131528.05,141543.89,303350.68
e_1,63.01,104.48,91.16,130.79,155.52,555.27,11412.24,23783.94,40838.53,33734.01,34205.97,68002.63,113917.56,145558.63,162872.36,315418.42
d_1,65.43,62.74,139.38,84.59,129.11,460.71,10338.13,19981.76,21936.78,42764.47,36647.9,58914.42,106785.59,141142.47,182532.62,272933.29
c_1,59.98,54.57,89.02,145.52,198.21,481.81,9876.21,22814.2,21764.56,20253.48,21937.54,53741.53,99512.65,117164.67,163905.21,221683.6
b_1,53.03,51.62,80.53,76.34,194.13,731.1,8361.99,18471.06,20440.33,25329.67,23748.41,53208.19,92734.18,89533.39,144616.08,217388.14
a_1,37.9,34.26,53.69,58.45,66.25,556.42,6293.94,13180.8,14543.62,17591.9,18123.97,34171.28,64623.29,73658.33,93647.4,161216.36
h_1,19.33,16.87,25.74,24.29,33.66,118.53,3468.74,6948.67,6092.29,7244.61,8592.53,15918.05,24077.55,29509.84,43966.95,85196.3
g_1,11.3,10.86,25.78,19.3,28.94,97.04,2000.14,6392.32,4434.21,5865.59,6020.96,15168.86,20261.87,25825.99,38892.08,53104.68
d_0,12.41,11.53,15.61,29.09,30.44,101.8,2162.51,4539.84,5871.02,4316.23,5668.57,12316.09,20776.11,22822.74,34861.77,51613.94
c_0,12.59,13.31,18.1,18.58,20.67,87.02,2157.84,4538.37,5327.71,6954.45,9658.04,11793.83,23087.83,31994.07,33539.24,62123.38
b_0,11.54,12.75,17.78,20.68,21.76,83.16,2036.44,4388.7,5238.43,5039.83,7552.94,10710.87,20648.55,38322.55,30721.77,54401.42
f_0,8.35,7.76,15.6,16.76,21.67,89.91,1634.06,3612.75,3563.67,4013.91,5202.03,12003.98,17812.1,21923.27,45085.27,43093.1
h_0,9.88,8.71,12.95,12.38,17.38,62.82,1328.13,3546.22,3075.33,3751.75,4307.67,7781.63,13321.37,16423.46,21863.16,43354.46
a_0,7.78,7.38,10.65,11.97,17.45,58.8,1378.5,2894.19,3323.02,3100.64,3490.46,6985.97,12982.4,21326.12,19591.2,34571.27
e_0,7.75,6.14,9.75,10.65,16.56,58.46,1138.42,2500.97,2611.85,2995.51,3810.15,6096.22,12992.6,14711.22,26215.75,30163.28
g_0,5.85,6.17,11.3,9.94,12.63,47.15,959.95,2212.67,2334.57,2699.78,3472.49,8022.59,9927.65,12322.84,18949.67,26178.32
