,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,103.04,56.32,82.5,121.15,126.6,436.19,12004.83,16786.97,35069.88,24737.53,42706.82,66952.09,119668.5,159339.51,152646.25,268575.23
f_1,91.49,103.73,79.38,101.2,126.55,303.87,9156.16,16684.87,22003.16,24896.41,40832.69,47125.79,100263.51,140903.49,148774.94,255108.34
d_1,53.0,66.27,135.33,75.83,103.89,362.08,11071.16,15532.63,15863.16,37400.44,43225.54,52639.61,100012.08,141329.99,154965.02,213512.3
c_1,46.16,49.65,78.22,152.86,183.92,343.29,8369.34,14511.76,15404.32,16127.18,26308.76,44384.86,89658.06,117760.84,156652.85,206628.57
b_1,48.58,47.31,71.34,67.12,187.37,541.49,9277.04,14430.94,15555.12,23954.24,22156.51,44590.83,91525.11,105990.67,146080.68,205019.2
a_1,30.96,39.9,52.11,58.79,57.07,482.82,6851.1,10006.59,10700.15,16281.27,26423.12,38906.73,56973.63,61598.19,104552.38,139740.29
h_1,13.86,19.34,19.21,25.42,26.37,85.39,3655.78,4793.12,4418.29,5761.49,9362.49,13257.83,22518.37,29027.94,43565.6,77586.55
g_1,11.46,11.89,24.35,19.57,21.7,87.01,2057.17,5372.72,3274.66,5699.27,8971.46,15597.8,18063.88,28773.31,34092.81,40495.1
d_0,9.3,11.97,14.39,32.12,29.03,76.33,2188.01,3104.23,5287.08,4184.93,7383.19,12156.55,21625.39,27732.21,39111.11,50111.51
c_0,12.29,12.51,14.08,19.58,17.08,72.5,2291.02,3216.65,4414.78,6313.31,12919.68,12867.85,20225.51,31529.3,36440.32,47490.47
b_0,9.84,11.31,12.59,18.47,16.95,47.29,1788.84,2776.58,3628.13,3610.26,9039.91,9626.63,19972.49,44585.12,29610.38,42147.06
f_0,7.61,7.4,12.78,16.63,18.27,54.47,1612.22,2425.21,2836.71,3366.06,6213.4,11711.12,15374.55,19927.08,45284.28,33838.41
h_0,7.08,9.72,10.66,12.21,14.16,49.54,1096.0,2709.43,2390.16,3048.73,4557.33,6921.74,12023.23,18080.11,22301.38,34939.54
a_0,6.2,7.21,9.67,12.31,12.64,33.31,1342.8,1874.9,2159.04,2873.25,3222.4,5440.02,10687.64,23418.99,18766.45,23195.34
e_0,5.15,6.51,9.73,10.01,13.6,33.93,1271.3,2213.29,1883.95,2511.74,4122.14,4866.74,11202.23,15453.15,26816.94,27440.9
g_0,5.64,5.67,10.98,8.68,11.77,34.98,903.82,1406.11,1594.68,2513.9,3785.23,7086.93,9460.66,14609.73,18168.18,20178.92
