,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.45,1.51,1.54,1.72,1.63,1.61,0.3,0.53,0.36,0.3,0.26,0.69,0.18,0.29,0.29,0.28
e_1,0.97,0.44,1.93,1.97,1.66,1.52,0.67,0.49,0.36,0.36,0.37,0.51,0.3,0.36,0.61,0.33
d_1,1.89,2.28,0.41,1.68,1.83,1.65,0.46,0.3,0.76,0.36,0.33,0.33,0.24,0.36,0.39,0.15
c_1,2.02,1.47,2.31,0.4,1.8,1.76,0.61,0.56,0.2,0.65,0.41,0.32,0.24,0.37,0.37,0.25
b_1,2.45,1.77,2.0,0.97,0.39,2.01,0.56,0.74,0.45,0.53,1.22,0.4,0.36,0.44,0.51,0.3
a_1,2.9,2.63,2.55,2.94,1.08,0.32,0.72,0.67,0.58,0.52,0.6,0.45,0.38,1.06,0.5,0.46
h_1,2.76,3.01,2.14,2.83,2.87,2.48,0.34,0.88,0.63,0.54,0.51,0.53,0.6,0.55,0.46,0.43
g_1,3.36,3.17,2.65,3.45,3.41,3.51,0.66,0.3,0.71,0.61,0.55,0.56,0.3,0.54,0.5,0.47
d_0,3.18,1.6,5.54,4.01,4.19,3.27,1.22,1.31,0.37,0.54,0.64,0.63,0.5,0.65,0.62,0.61
c_0,3.46,3.13,1.78,7.35,3.47,3.0,1.08,1.04,1.03,0.38,0.65,0.71,0.5,0.71,0.6,0.45
b_0,3.16,3.43,2.95,4.69,6.38,3.41,0.88,1.16,0.68,0.37,0.36,0.62,0.48,0.66,0.49,0.49
f_0,5.93,3.59,3.14,3.71,3.89,3.56,1.07,0.65,0.73,0.62,0.66,0.31,0.56,0.8,0.54,0.31
h_0,3.88,3.38,3.27,4.07,4.65,3.24,1.8,1.12,0.81,0.73,0.74,0.71,0.76,0.72,0.68,0.52
a_0,3.89,4.03,3.46,4.16,8.07,6.43,0.98,1.34,0.73,0.63,0.42,0.8,0.64,0.3,0.91,0.6
e_0,5.52,6.18,3.41,4.52,3.86,3.15,1.31,0.99,1.05,0.77,0.86,0.41,0.55,0.9,0.3,0.66
g_0,4.27,4.54,3.86,5.09,4.94,3.73,0.92,1.75,0.97,0.75,0.84,0.89,0.5,1.14,0.86,0.7
