,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.54,1.0,0.86,1.29,0.96,0.8,1.19,1.15,1.78,1.03,1.17,1.19,1.3,1.04,0.91,1.23
f_1,1.46,1.55,0.94,1.0,0.86,0.75,0.99,1.03,1.38,1.19,1.15,0.96,1.2,1.06,0.72,1.21
d_1,1.05,1.15,1.57,0.9,0.95,0.83,1.2,1.09,0.99,1.73,1.27,1.07,1.44,1.02,1.07,1.09
c_1,0.85,1.05,1.11,1.57,1.53,0.89,1.15,1.03,0.99,0.94,0.85,1.08,1.12,0.99,0.93,1.14
b_1,1.09,1.08,1.07,0.88,1.61,1.45,1.1,1.07,1.18,1.18,1.05,1.19,1.3,0.9,1.05,1.16
a_1,1.14,1.17,1.2,1.14,0.9,1.76,1.35,1.23,1.33,1.22,1.38,1.42,1.46,1.03,1.17,1.25
h_1,1.27,1.56,1.32,1.21,1.24,1.04,1.89,1.8,1.4,1.48,1.48,1.35,1.42,1.21,1.23,1.56
g_1,1.21,1.28,1.6,1.29,1.18,0.98,1.12,1.93,1.24,1.41,1.39,1.97,1.54,1.3,1.59,1.55
d_0,1.21,1.21,1.17,1.98,1.3,0.99,1.52,1.42,1.79,1.03,1.55,1.57,1.57,1.41,1.3,1.54
c_0,1.52,1.31,1.22,1.26,1.07,1.02,1.52,1.5,1.75,1.83,2.22,1.59,1.81,1.64,1.46,1.64
b_0,1.39,1.45,1.39,1.53,1.04,0.78,1.52,1.46,1.52,1.43,1.89,1.65,1.78,2.14,1.41,1.73
f_0,1.26,1.28,1.5,1.44,1.24,1.01,1.53,1.43,1.57,1.4,1.38,1.86,1.82,1.47,2.25,1.56
h_0,1.42,1.68,1.3,1.36,1.22,1.03,1.39,1.71,1.48,1.46,1.51,1.53,1.54,1.5,1.33,1.82
a_0,1.53,1.42,1.39,1.48,1.36,1.03,1.6,1.6,1.64,1.45,1.42,1.49,1.62,1.92,1.42,1.53
e_0,1.26,1.66,1.46,1.59,1.31,1.19,1.76,1.51,1.56,1.59,1.77,1.35,1.76,1.58,1.98,1.58
g_0,1.39,1.32,1.83,1.41,1.34,1.24,1.55,1.38,1.56,1.66,1.64,1.97,1.83,1.4,1.65,1.32
