,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10018.97,8066.93,7637.41,8167.61,12991.16,68875.05,6267110.61,15202497.5,25813077.68,27694039.56,34485392.54,50572093.42,170817447.74,199292077.48,220956732.94,629008172.47
e_1,5007.9,10917.05,6964.26,11027.97,14066.92,79902.12,6782795.73,16366927.18,40441708.89,31801275.75,32410295.76,73333987.41,178288136.74,222278155.09,234743526.11,693419156.6
d_1,5176.59,4829.01,19437.29,7184.36,13084.35,76063.34,7227379.66,19718976.82,18682479.57,53390636.03,42349328.5,80941472.01,201244116.66,255949227.83,357750109.17,773365006.46
c_1,4764.12,4576.72,7598.21,21152.03,24475.38,82782.7,6471499.88,20406784.39,25066294.51,17740086.29,21307710.75,73601560.81,176080666.01,201509315.06,310070839.36,539396338.28
b_1,4659.0,4567.63,8068.91,9183.4,37685.89,159017.74,5977016.36,18676154.06,23199907.43,26785312.45,24139498.23,80384212.27,185947791.18,168075275.47,323842416.05,571514747.73
a_1,5107.82,4731.06,8313.13,9732.22,13963.1,309602.9,7082066.78,19559885.12,25373690.22,32383973.0,31539350.57,82588475.15,206349964.15,220220186.5,318852382.51,703911438.39
h_1,6319.93,5538.67,9937.49,8946.93,13626.44,75313.51,12032165.45,26096513.15,23505189.35,30512925.41,37022332.61,87340112.69,159530412.3,200287895.41,350301894.45,926190290.63
g_1,4095.84,4092.41,13737.43,9421.33,15881.18,82466.52,7288178.61,40910699.18,21630754.0,32362193.61,32294630.06,116407779.71,200448927.14,233192335.37,397401308.83,658670148.65
d_0,5224.94,5284.4,6311.43,15799.73,16625.23,87655.36,7451219.06,19435773.23,34521067.5,20560680.92,29238464.94,81072784.0,180616229.26,198103495.93,332497176.31,635662109.31
c_0,5538.77,5950.42,10671.17,7864.2,10634.41,76227.9,8001593.2,22489966.17,26032023.18,48364328.98,65136802.46,82507148.64,235821972.38,320363719.15,356151337.85,896509252.99
b_0,5180.87,5911.58,10115.22,10066.32,11090.15,72691.79,7813540.5,21661155.43,27828505.37,34650739.82,57046846.24,82726146.68,218246132.23,455039459.38,340255616.74,833830887.17
f_0,3783.72,3986.21,10023.4,11139.05,16284.82,109844.07,7736433.19,24697989.16,24262580.24,27622975.9,38326984.64,144095448.63,228704783.66,270591379.34,744005684.72,882294682.98
h_0,6320.46,5454.05,9639.13,8646.74,14013.16,81283.79,6378111.16,25376609.34,22856770.34,31968958.42,35653750.1,82130816.09,177458830.11,225059133.97,343977986.01,917527217.65
a_0,5475.94,5053.15,8811.28,9528.47,15617.64,86384.28,7970033.28,22468330.8,29185993.43,29122371.78,38191426.36,83658042.01,212456086.28,452338506.64,350917398.16,788645018.25
e_0,5756.85,4301.44,8714.69,9471.41,17973.17,95206.89,7495354.53,22676379.7,24693720.6,29053941.85,39371152.98,96608937.03,240404895.08,253338655.24,687265348.15,776897861.35
g_0,4715.95,5297.12,12257.97,9272.64,13300.9,84768.69,7280275.57,20097165.79,23556829.08,31431744.2,41170864.33,132775804.74,202559841.69,239778621.95,420284514.87,685304360.68
