,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,1.51,0.69,0.5,0.85,0.7,0.52,0.96,0.78,1.4,0.76,0.81,0.83,0.92,0.66,0.47,0.79
f_1,1.09,1.52,0.66,0.68,0.51,0.52,0.64,0.65,0.66,0.79,0.37,0.74,0.77,0.63,0.54,0.65
d_1,0.77,0.76,1.55,0.62,0.66,0.56,0.79,0.73,0.46,1.27,0.75,0.85,0.94,0.73,0.63,0.66
c_1,0.59,0.67,0.75,1.57,1.11,0.5,0.82,0.61,0.72,0.37,0.76,0.64,0.87,0.69,0.67,0.87
b_1,0.67,0.71,0.76,0.5,1.57,0.98,0.68,0.77,0.82,0.84,0.91,0.47,0.89,0.55,0.72,0.85
a_1,0.76,0.8,0.84,0.72,0.56,1.72,0.93,0.89,0.82,0.88,0.84,0.93,0.97,0.41,0.91,0.84
h_1,0.8,1.23,0.97,0.89,0.88,0.71,1.72,1.14,1.08,0.86,0.82,1.02,0.75,0.78,0.92,1.34
g_1,0.82,0.85,1.22,1.06,0.96,0.63,1.07,1.78,0.82,1.04,1.4,0.95,0.88,0.86,0.81,0.65
d_0,0.8,1.07,0.72,1.58,0.81,0.78,1.11,1.13,1.61,0.92,1.01,1.03,1.14,0.88,0.89,1.13
c_0,1.12,1.06,0.86,0.79,0.73,0.84,1.26,0.99,1.12,1.57,1.14,1.75,1.18,1.1,0.78,1.08
f_0,0.74,0.87,1.03,1.06,1.11,0.83,1.31,1.0,1.17,0.85,1.68,0.91,1.3,0.91,1.76,1.19
b_0,0.93,1.07,0.97,1.19,0.81,0.57,1.01,1.14,1.24,1.03,1.25,1.71,1.27,1.79,0.99,1.14
h_0,0.96,1.23,1.04,0.91,0.89,0.77,0.77,1.55,1.28,1.07,1.11,1.12,0.86,1.11,0.9,1.33
a_0,1.07,1.03,0.97,1.06,1.16,0.41,1.21,1.3,1.08,1.16,1.27,0.82,1.21,1.8,0.99,1.54
e_0,0.7,1.25,1.28,0.99,0.92,0.8,1.33,1.17,1.14,1.37,0.89,1.15,1.56,0.98,1.72,1.02
g_0,0.88,1.03,1.66,0.95,0.95,0.93,1.01,1.0,0.96,1.12,1.61,1.06,1.21,0.72,1.35,0.94
