,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.42,0.84,0.79,1.05,0.78,0.85,0.19,0.28,0.2,0.17,0.2,0.26,0.11,0.17,0.17,0.12
e_1,0.57,0.42,1.05,1.11,1.05,0.84,0.24,0.32,0.2,0.2,0.21,0.26,0.14,0.2,0.26,0.13
d_1,1.1,1.23,0.4,1.02,0.78,0.83,0.26,0.17,0.32,0.18,0.19,0.18,0.12,0.15,0.16,0.08
c_1,0.93,0.74,1.32,0.4,1.04,0.78,0.28,0.27,0.12,0.28,0.21,0.21,0.13,0.18,0.17,0.14
b_1,1.23,1.08,1.12,0.6,0.38,0.93,0.33,0.29,0.21,0.32,0.32,0.22,0.16,0.22,0.2,0.18
a_1,1.58,1.45,1.25,1.22,0.7,0.31,0.44,0.36,0.32,0.3,0.39,0.25,0.2,0.37,0.24,0.2
h_1,1.66,1.72,1.72,1.55,1.69,1.62,0.28,0.5,0.4,0.34,0.32,0.33,0.28,0.3,0.34,0.25
g_1,2.01,2.01,1.87,2.0,1.79,1.73,0.45,0.27,0.42,0.38,0.35,0.4,0.21,0.34,0.38,0.24
d_0,1.67,1.23,2.59,2.1,2.4,1.79,0.58,0.67,0.3,0.45,0.38,0.41,0.32,0.42,0.44,0.3
c_0,2.48,2.58,1.21,3.34,2.2,1.75,0.76,0.52,0.67,0.28,0.45,0.38,0.3,0.43,0.44,0.27
b_0,2.2,1.96,1.71,3.27,2.92,2.08,0.69,0.57,0.5,0.24,0.26,0.43,0.32,0.37,0.42,0.28
f_0,2.98,2.16,2.07,2.49,2.29,2.23,0.67,0.4,0.53,0.46,0.43,0.26,0.29,0.36,0.44,0.19
h_0,2.88,2.44,2.35,2.61,2.02,2.11,0.8,0.66,0.54,0.47,0.46,0.44,0.46,0.42,0.43,0.32
a_0,2.67,2.46,2.41,2.79,2.44,2.84,0.74,0.67,0.66,0.45,0.3,0.47,0.31,0.27,0.47,0.36
e_0,3.87,3.15,2.42,2.63,2.34,2.7,0.74,0.5,0.54,0.49,0.52,0.26,0.31,0.45,0.26,0.29
g_0,2.95,2.92,2.51,2.86,2.72,2.55,0.67,0.92,0.73,0.59,0.57,0.56,0.31,0.53,0.51,0.54
