,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.51,1.16,0.68,0.78,0.58,0.49,0.85,0.77,0.91,0.76,0.83,0.51,0.8,0.68,0.42,0.91
e_1,0.75,1.52,0.65,0.94,0.67,0.57,0.81,0.76,1.3,0.73,0.93,0.93,0.95,0.87,0.62,0.75
d_1,0.84,0.73,1.55,0.6,0.67,0.64,0.91,0.74,0.69,1.37,0.93,0.84,0.95,0.73,0.82,0.76
c_1,0.66,0.69,0.7,1.55,1.26,0.59,0.88,0.71,0.82,0.49,0.53,0.81,0.86,0.54,0.67,0.84
b_1,0.9,0.67,0.85,0.59,1.6,1.08,0.88,0.92,0.79,0.95,0.56,0.79,1.03,0.83,0.84,0.9
a_1,0.98,0.84,0.92,0.89,0.57,1.77,1.01,0.94,0.95,0.93,0.99,0.68,1.07,0.67,0.65,0.83
h_1,1.3,1.11,0.96,0.92,0.89,0.63,1.75,1.24,1.18,0.85,1.04,0.92,1.12,0.96,0.93,1.49
g_1,1.02,0.94,1.4,1.03,0.87,0.73,0.99,1.82,0.99,1.07,1.1,1.57,1.25,0.89,1.2,0.83
d_0,1.13,0.96,0.62,1.58,1.06,0.73,1.17,1.22,1.66,0.85,1.01,1.13,1.25,0.92,1.06,1.21
c_0,1.27,0.98,0.96,0.88,0.73,0.77,1.24,1.28,1.36,1.72,2.04,1.11,1.52,1.23,1.28,1.27
b_0,1.09,1.05,1.04,1.2,0.85,0.59,1.25,1.14,1.39,1.05,1.77,1.28,1.5,1.9,1.09,1.29
f_0,0.9,0.88,1.12,0.98,1.02,1.01,1.33,0.95,1.28,1.37,1.27,1.8,1.47,1.17,2.25,1.26
h_0,1.31,1.01,1.24,1.14,0.91,0.86,1.03,1.45,1.28,1.07,1.18,1.14,1.0,1.06,1.14,1.57
a_0,1.17,0.95,1.37,1.15,0.96,0.61,1.35,1.41,1.26,1.16,1.05,1.28,1.53,1.74,1.14,1.19
e_0,1.43,0.81,1.26,1.24,1.04,0.89,1.47,1.03,1.33,1.07,1.31,0.96,1.45,1.17,1.8,1.27
g_0,1.06,1.17,1.59,1.03,0.84,0.8,1.2,1.37,1.11,1.31,1.21,1.72,1.24,1.18,1.25,0.85
