,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.68,6.4,6.59,4.83,5.43,5.66,1.9,2.73,2.35,2.3,1.72,,1.23,1.36,1.89,1.99
e_1,4.28,0.67,5.77,5.05,5.26,4.74,3.04,2.51,2.09,2.01,2.01,3.05,1.55,1.89,,1.58
d_1,5.58,7.11,0.65,5.88,6.53,4.05,2.35,1.72,,2.82,2.26,1.73,1.87,2.57,2.44,1.21
c_1,7.69,7.56,5.36,0.64,5.81,4.93,2.9,2.8,1.3,,2.34,2.16,1.88,2.13,2.07,1.71
b_1,7.02,5.62,5.62,4.55,0.63,7.99,2.67,4.25,2.13,2.37,,2.14,2.13,1.93,2.37,1.52
a_1,8.01,7.78,8.4,9.56,4.21,0.57,3.53,,2.86,2.96,2.49,,2.03,,,2.35
h_1,5.45,5.13,4.75,4.25,5.03,4.43,0.62,2.17,1.57,1.59,1.61,1.51,,1.99,1.37,1.91
g_1,5.71,7.11,6.04,5.82,4.39,,1.85,0.58,2.03,2.13,1.97,2.05,1.22,1.43,1.66,
d_0,4.24,3.36,,6.23,5.25,4.41,2.66,2.54,0.71,1.39,1.72,1.68,1.22,1.85,1.56,1.49
c_0,4.83,4.69,3.71,,4.85,3.6,2.19,2.18,2.15,0.7,2.0,1.78,1.81,1.65,1.35,1.2
b_0,5.43,5.34,4.98,5.25,,6.16,2.23,2.44,1.8,1.26,0.68,1.69,1.45,2.03,1.81,1.5
f_0,,4.06,6.55,5.42,4.75,,2.87,1.59,1.95,1.69,1.89,0.67,1.84,2.04,1.87,0.91
h_0,4.5,4.99,3.75,4.1,4.39,4.22,,1.86,1.73,1.59,1.89,1.55,,1.52,1.66,1.12
a_0,6.73,5.58,5.58,6.25,7.68,,2.25,3.22,2.04,2.45,1.31,1.76,1.68,0.62,,
e_0,6.08,,5.75,5.94,6.06,,3.41,2.18,2.43,2.46,2.37,1.24,1.51,,0.61,2.03
g_0,4.5,5.38,4.72,5.09,5.64,4.24,1.54,,1.97,1.79,2.0,3.27,1.24,,1.49,
