,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10034.51,132.39,189.31,332.11,296.3,1865.08,187768.95,370364.43,1038853.09,653115.72,1006769.3,1020885.82,8526186.54,4707530.41,,18664526.49
f_1,222.56,12460.48,197.71,363.78,320.5,1872.95,235324.34,361849.02,442023.02,665053.5,887167.42,,9349878.36,5384724.73,4927423.89,20305214.19
d_1,150.3,182.41,17338.08,234.9,424.89,1680.16,181502.42,333130.31,,1019822.85,1228159.0,1256422.53,9034102.19,4500418.56,4708255.0,19949872.94
c_1,106.1,164.79,183.13,25926.44,767.72,1821.5,249748.06,332262.31,527270.79,,989097.29,1106721.12,6701219.81,5150069.82,6305353.85,26329914.13
b_1,147.9,183.77,213.88,309.97,33893.12,2745.01,263460.06,350504.62,507141.49,562331.28,,1032774.11,8700478.76,,6334798.74,20831635.28
a_1,123.09,160.23,212.45,318.16,237.51,229698.08,257546.1,357534.0,647683.26,671865.93,941520.46,1185172.24,8372283.48,,,
h_1,501.45,979.11,741.85,1073.96,1161.08,4919.27,11560308.1,2403287.79,1524501.99,2164779.55,2876706.22,3862566.29,,20496955.83,22704922.21,117328955.69
g_1,326.09,465.96,1294.51,716.46,1486.51,5225.05,911798.95,22066551.56,1868382.07,2548531.14,3764838.62,9157727.58,24398103.1,13995667.87,19379130.79,
d_0,694.58,780.85,,2735.79,1786.96,10977.94,1056942.46,1513134.96,16446528.5,2671103.35,5644919.53,6316215.54,42744209.2,22476376.14,30139162.46,69767555.64
c_0,659.52,797.92,1078.4,,1113.5,5959.17,1386543.7,2051163.71,2343981.15,20436647.03,12371130.64,4679090.79,33053992.75,34761853.73,27504613.42,86140380.9
b_0,672.81,811.41,1058.79,1381.05,,7700.41,1027582.94,1207059.23,2996483.33,3608603.93,40328962.54,7113284.47,39033173.49,43881004.25,26655966.8,83482545.21
f_0,769.06,,1327.37,1830.93,1845.15,6948.9,1374302.36,1157336.62,2981758.6,3057940.34,6501758.4,41376278.25,26154673.46,21715306.36,64145374.64,85379875.79
h_0,957.44,1802.51,1652.52,2024.84,2547.2,9297.71,,3207669.15,3562167.75,5139644.26,6699336.9,9125595.2,,41507619.83,34484167.57,266398303.28
a_0,703.37,1019.63,961.08,1136.3,,,1463330.14,1899399.37,1439296.13,4122813.67,4707602.29,4938217.66,31894413.26,291399253.62,,
e_0,,594.69,980.95,1082.47,1414.1,,1374093.47,3649248.84,3060518.8,2805359.86,3603687.8,7728459.5,54934418.19,,284427552.69,126194545.09
g_0,1165.15,1027.43,2335.37,1845.88,4188.19,,1201070.97,,3691701.12,4699888.6,5660012.9,13510621.47,53685908.69,,62541740.28,
