,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,99.54,106.71,86.29,124.9,142.8,428.38,10565.2,23274.42,29008.97,23463.42,37965.56,42399.99,125781.15,115236.55,191332.0,422664.17
e_1,59.89,106.4,83.31,146.02,153.9,509.84,10971.4,24414.15,40587.14,23659.8,41399.83,59787.28,148325.08,120077.73,210483.4,438539.89
d_1,63.88,62.37,129.82,90.84,140.63,437.44,11326.46,22063.52,21197.88,35849.06,38324.02,53627.85,129821.21,125182.2,230166.2,406238.6
c_1,56.54,52.47,81.82,154.85,208.79,447.84,9398.6,19963.86,19282.2,18327.54,23146.33,46917.52,109083.89,99816.21,193807.39,320704.05
b_1,53.26,53.41,67.91,76.8,198.57,706.2,9146.99,17669.97,20730.92,20822.68,24591.1,42834.54,105967.14,78798.7,204126.05,284068.61
a_1,41.6,37.06,50.74,64.22,67.31,519.91,6502.32,12601.35,15823.18,14919.83,22733.24,30691.64,83202.27,51085.15,139442.08,187659.23
h_1,19.94,17.63,22.24,24.83,35.43,114.16,3549.99,6114.71,5975.57,6056.17,8527.77,12504.48,29970.27,25173.95,53814.85,123055.69
g_1,12.67,11.82,21.48,20.59,30.02,86.9,2061.43,6280.9,4023.58,5261.85,8083.21,13968.88,26585.09,23247.56,46917.61,71898.83
d_0,12.52,11.91,14.25,32.06,29.75,87.78,2055.29,4782.36,5974.56,3367.71,6826.25,9939.75,27732.66,21870.94,45692.71,78781.51
c_0,13.63,14.15,15.61,19.85,24.18,86.22,2235.94,4298.96,5992.29,6202.29,10753.38,10343.49,27422.79,25866.72,48990.28,87059.62
b_0,11.92,10.74,14.89,21.45,25.25,73.46,1992.92,3624.79,4231.85,4152.27,8085.96,8652.74,25961.48,31925.83,44865.01,73456.03
f_0,10.81,9.24,13.82,17.13,20.16,80.74,1870.01,3183.56,3915.58,4399.58,6362.03,11146.09,21724.97,18688.87,61023.81,63940.26
h_0,9.4,8.37,10.93,14.38,16.52,46.94,1171.48,3092.98,3068.75,3038.1,4135.95,6386.26,13974.79,13805.98,30461.72,59123.86
a_0,8.25,7.97,9.46,13.86,19.3,54.18,1425.47,2587.49,3200.68,2843.77,3949.26,6530.55,16777.21,18316.04,29413.14,56630.15
e_0,7.74,6.07,8.68,10.66,11.81,45.57,1185.44,2348.56,2487.97,2572.03,3521.71,4506.11,13213.93,12407.41,31263.47,37391.81
g_0,4.56,5.2,9.18,9.73,12.74,45.24,825.73,1910.44,1846.67,2275.46,3228.87,5953.15,10929.01,8702.28,21957.25,32480.5
