,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.29,1.41,0.77,0.74,0.61,0.54,1.55,1.3,1.76,1.54,1.76,1.05,2.05,1.54,1.09,1.75
e_1,0.88,2.31,0.69,1.0,0.82,0.6,1.4,1.39,3.18,1.71,1.72,1.53,2.33,1.49,0.95,1.87
d_1,0.98,0.79,2.45,0.6,0.76,0.59,1.86,1.56,1.14,3.08,1.93,1.77,2.45,1.57,1.65,2.25
c_1,0.82,0.75,0.87,2.54,1.48,0.55,1.48,1.18,1.4,0.79,1.2,1.46,1.86,1.31,1.22,1.58
b_1,0.87,0.93,0.76,0.79,2.63,1.35,1.51,1.26,1.42,1.59,1.01,1.43,1.75,0.82,1.34,1.67
a_1,0.94,0.85,0.87,0.82,0.76,3.13,1.61,1.24,1.67,1.86,1.54,1.54,2.42,0.82,1.55,2.1
h_1,1.41,0.85,0.96,0.78,0.73,0.63,3.21,1.98,1.45,1.6,1.93,1.6,1.74,1.67,1.4,2.69
g_1,0.81,0.91,1.46,0.87,0.7,0.78,1.67,3.55,1.56,1.72,1.62,2.6,2.46,1.22,1.87,1.66
d_0,0.98,0.91,0.67,1.73,0.82,0.62,1.65,1.42,3.06,1.28,1.84,1.52,2.27,1.53,1.3,1.83
c_0,1.12,0.92,1.02,0.73,0.6,0.73,1.93,1.61,2.06,3.07,3.36,1.97,2.28,1.95,1.6,2.27
b_0,1.15,0.9,1.09,0.98,0.49,0.58,1.79,1.71,1.8,1.96,3.22,1.7,2.55,3.25,1.66,2.27
f_0,0.81,0.69,1.08,1.13,0.85,0.81,2.08,1.78,1.95,2.04,2.13,3.5,2.49,1.62,3.51,2.24
h_0,1.29,0.91,1.0,0.94,0.75,0.64,1.21,2.05,1.75,1.77,1.91,1.64,1.93,1.4,1.75,2.54
a_0,1.06,0.96,1.09,1.0,0.78,0.45,1.68,1.76,1.84,1.6,1.74,1.8,2.4,3.6,1.42,2.15
e_0,1.12,0.71,1.1,1.03,0.69,0.77,1.94,2.03,1.68,2.01,2.21,2.1,2.56,1.29,3.67,2.0
g_0,0.87,0.78,1.47,0.96,0.78,0.49,1.75,1.49,1.55,1.84,1.95,2.58,2.54,1.58,1.58,2.06
