,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,101.35,48.74,59.08,115.56,105.68,289.64,8244.13,13683.36,24701.76,17854.2,27230.61,31274.76,105155.13,83949.19,65071.95,225568.92
f_1,69.48,112.96,66.15,77.94,80.94,264.7,7251.16,11742.39,12997.65,15058.96,24034.59,16926.63,91546.59,75734.62,69560.78,213002.86
d_1,45.58,49.57,133.56,63.7,90.29,279.82,7285.52,10226.38,8413.73,24661.94,29932.3,23924.12,96905.58,83591.99,87878.46,164976.17
c_1,31.42,44.37,54.19,162.59,131.58,250.84,8079.7,9943.36,10703.34,7269.07,19006.67,23247.03,81407.87,78420.35,78335.94,186443.67
b_1,33.33,50.72,51.24,60.56,185.42,392.79,8138.76,9977.84,10612.61,12816.7,11069.59,23899.61,74226.58,46604.88,85370.92,156535.25
a_1,27.61,32.64,35.1,45.8,39.39,481.08,5293.88,7333.26,8240.68,9359.67,14548.5,17128.23,63333.75,42006.97,46685.83,146290.78
h_1,10.77,17.43,17.72,17.76,22.74,65.02,3542.28,4096.19,3487.8,3650.36,5289.75,5972.45,16385.09,18372.06,20891.45,73461.54
g_1,8.26,10.69,21.13,17.33,21.02,55.98,1579.54,4973.87,3133.16,3674.18,5224.25,8674.55,18108.5,17016.51,16818.61,35624.21
d_0,8.42,11.66,8.8,29.08,22.62,73.63,1652.82,2537.35,4528.51,2969.97,5490.7,5890.65,22470.91,18038.17,19644.97,38855.91
c_0,9.55,12.88,12.64,14.6,15.35,64.57,1880.37,2760.25,3204.83,5138.57,8551.18,5809.07,22886.6,21030.72,20154.81,42087.53
b_0,9.19,9.86,11.08,15.9,12.09,48.0,1593.67,2241.08,2830.44,3023.53,7103.58,5462.35,19735.15,25645.72,17099.35,42922.63
f_0,7.5,6.96,12.57,14.83,17.2,56.63,1749.71,2038.88,2805.26,2799.16,4182.83,7262.56,18465.01,14938.08,29277.19,36498.59
h_0,5.63,8.58,8.18,10.31,11.37,31.7,816.18,1954.59,1759.68,2043.22,2937.55,3380.87,10130.04,10496.71,9471.41,34654.42
a_0,6.44,7.52,8.48,9.16,12.21,21.63,1135.06,1641.17,1513.1,2102.43,2833.1,3501.21,12308.38,18026.14,11168.59,27018.15
e_0,3.83,7.12,8.8,9.3,10.55,37.34,1119.73,1759.76,1788.69,1889.58,3391.29,3076.39,14102.15,9626.64,19105.38,29253.61
g_0,4.17,4.87,9.0,7.98,9.09,23.87,721.18,1052.62,1350.61,1685.35,2093.41,3630.53,8016.67,8237.33,10768.92,16446.56
