,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,5.96,3.8,1.97,2.42,1.9,1.84,7.56,7.14,8.83,9.15,9.59,6.44,14.82,10.6,7.98,14.57
e_1,2.37,5.98,1.95,2.54,2.27,1.98,9.18,7.78,17.35,9.82,11.16,11.0,17.06,11.84,8.07,16.88
d_1,2.12,2.18,6.48,1.82,2.08,2.28,8.16,9.59,6.9,18.73,12.63,11.74,18.14,11.94,12.19,18.19
c_1,2.35,2.12,2.11,6.77,4.31,2.15,6.66,6.59,9.19,5.53,5.68,9.49,14.85,9.47,8.73,13.88
b_1,2.32,1.79,2.12,2.29,8.0,4.74,9.08,7.13,10.8,8.74,6.89,10.78,13.24,7.87,10.42,15.91
a_1,2.56,2.23,2.22,2.32,2.0,11.31,9.3,8.35,10.82,9.82,9.8,10.55,14.75,8.77,12.36,14.07
h_1,3.48,2.16,2.71,2.24,2.1,2.35,16.86,12.74,11.53,9.6,11.43,11.32,13.77,10.34,12.74,21.54
g_1,2.29,1.95,3.75,2.46,2.08,2.35,7.64,20.42,9.46,11.64,11.7,16.3,18.35,12.27,11.94,14.67
d_0,2.54,2.14,1.68,4.69,2.8,2.16,8.37,8.41,18.07,7.21,11.21,11.52,17.44,12.82,13.54,17.94
c_0,2.58,2.17,3.0,1.88,1.85,2.02,9.3,11.89,12.78,19.38,23.99,12.97,21.54,17.87,14.14,20.67
b_0,2.73,2.43,2.71,2.71,1.52,1.63,9.37,9.87,12.47,11.75,20.64,13.09,19.64,28.93,15.34,18.52
f_0,1.94,1.68,2.94,2.9,2.63,2.36,9.66,8.99,13.19,11.62,12.79,22.64,20.34,14.52,27.38,20.04
h_0,3.14,2.4,3.0,2.49,2.18,2.14,6.33,11.06,11.4,10.86,11.46,10.17,13.74,14.0,11.97,21.73
a_0,2.68,2.44,3.0,2.84,2.45,1.45,8.73,9.61,11.37,10.45,11.61,14.41,22.06,26.06,15.6,20.77
e_0,2.72,1.84,2.67,2.65,2.36,2.49,8.28,9.86,11.6,13.06,11.82,12.18,22.27,14.97,29.74,20.73
g_0,2.13,2.06,4.02,2.67,2.26,2.26,8.35,8.07,10.34,11.17,11.56,19.63,16.38,13.14,14.45,13.2
