,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.3,0.92,0.94,0.77,0.61,0.4,0.38,0.39,0.35,0.39,0.28,0.27,0.34,0.24,0.35
e_1,0.77,1.0,1.0,1.14,0.87,0.73,0.5,0.48,0.6,0.39,0.43,0.42,0.38,0.33,0.33,0.29
d_1,1.09,1.0,1.0,0.84,1.0,0.67,0.5,0.42,0.43,0.56,0.42,0.43,0.37,0.37,0.33,0.25
c_1,1.07,0.87,1.19,1.0,1.33,0.64,0.62,0.49,0.33,0.4,0.39,0.4,0.34,0.33,0.33,0.3
b_1,1.3,1.15,1.0,0.75,1.0,1.42,0.56,0.49,0.47,0.51,0.48,0.41,0.35,0.34,0.35,0.3
a_1,1.66,1.38,1.5,1.56,0.7,1.0,0.65,0.58,0.64,0.65,0.62,0.5,0.63,0.57,0.41,0.32
h_1,2.51,1.96,2.04,1.63,1.81,1.42,1.0,0.98,0.98,0.85,0.71,0.71,0.73,0.6,0.55,0.7
g_1,2.51,2.13,2.46,2.03,2.15,1.66,0.99,1.0,0.89,0.97,0.98,1.11,0.73,0.82,0.57,0.66
d_0,2.47,1.68,2.14,3.02,2.08,1.61,1.04,1.17,1.0,0.81,1.01,0.9,0.96,0.81,0.71,0.76
c_0,2.89,2.49,1.73,2.38,1.95,1.55,1.14,0.99,1.17,1.0,1.22,0.86,0.83,0.87,0.67,0.68
b_0,2.75,2.21,2.36,2.87,2.16,1.55,1.38,1.02,0.94,0.81,1.0,0.92,0.89,1.17,0.79,0.78
f_0,3.54,2.3,2.35,2.52,2.51,1.88,1.49,0.88,1.14,1.2,1.1,1.0,1.03,0.79,1.11,0.64
h_0,3.62,2.67,2.79,3.18,2.71,1.65,1.36,1.37,1.04,1.28,1.07,0.94,0.99,0.95,0.95,1.05
a_0,2.85,2.95,2.76,2.97,3.05,2.21,1.69,1.21,1.18,1.18,0.85,1.22,1.0,1.0,0.9,0.99
e_0,4.34,3.21,2.9,3.15,2.58,2.31,1.81,1.65,1.35,1.56,1.27,0.9,1.06,1.13,1.0,0.9
g_0,3.01,3.42,3.89,3.5,3.28,3.26,1.46,1.57,1.31,1.49,1.32,1.58,0.91,0.95,1.12,1.0
