,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.4,1.88,1.09,1.11,1.18,1.07,2.06,2.15,2.43,2.55,2.84,1.69,3.17,2.29,2.07,2.97
e_1,1.17,2.42,1.15,1.44,1.24,1.23,2.54,2.32,4.33,2.73,2.44,2.94,3.14,2.94,2.06,3.46
d_1,1.4,1.15,2.56,1.09,1.17,1.12,2.44,2.16,2.01,4.2,3.18,2.75,3.44,3.06,3.23,3.36
c_1,1.24,1.04,1.22,2.58,1.9,1.16,2.35,2.6,2.28,1.46,1.99,2.39,3.25,2.71,2.75,2.86
b_1,1.21,1.13,1.27,1.17,2.72,2.21,2.24,2.22,2.71,2.67,1.9,3.01,3.67,2.27,2.57,3.18
a_1,1.41,1.19,1.42,1.41,0.89,3.35,2.57,2.52,2.76,2.62,2.84,3.06,3.38,2.26,2.88,3.59
h_1,1.74,1.29,1.49,1.32,1.31,1.09,4.02,3.17,2.71,3.11,2.94,3.08,2.6,2.47,3.25,4.56
g_1,1.13,1.07,2.1,1.33,1.47,1.13,2.47,4.51,2.3,2.7,2.95,3.96,3.09,3.21,3.31,2.98
d_0,1.38,1.09,1.04,2.23,1.39,1.41,2.81,2.7,3.97,2.21,2.55,3.11,3.61,2.91,3.11,3.7
c_0,1.5,1.44,1.36,1.18,1.07,1.22,2.62,3.04,3.02,4.11,4.99,3.0,4.18,4.02,2.75,4.3
b_0,1.31,1.53,1.41,1.53,1.04,1.09,2.63,2.68,3.4,2.78,4.35,2.93,3.6,5.79,2.9,3.88
f_0,1.05,1.05,1.57,1.6,1.41,1.46,2.76,2.62,2.82,2.72,2.8,4.66,3.68,3.66,5.86,3.89
h_0,1.66,1.3,1.47,1.29,1.22,1.31,2.28,3.46,2.63,2.69,3.11,3.29,2.87,2.81,3.15,4.8
a_0,1.48,1.28,1.34,1.42,1.6,1.13,3.11,2.73,3.37,2.63,2.8,2.76,4.11,4.94,3.61,4.01
e_0,1.51,0.97,1.34,1.35,1.63,1.49,2.78,2.91,2.57,3.19,3.04,2.79,4.34,2.97,5.17,3.83
g_0,1.28,1.28,1.8,1.46,1.26,1.22,2.26,2.61,2.67,2.64,3.54,4.12,3.52,2.97,3.59,3.0
