,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.43,1.28,1.41,1.49,3.66,19.11,25.93,35.89,30.89,44.3,,67.68,67.08,124.85,218.07
e_1,0.7,1.0,1.24,1.45,1.81,3.62,18.13,35.95,48.02,24.69,40.19,53.35,73.5,75.6,,127.73
d_1,0.78,0.81,1.0,0.95,1.51,2.7,16.4,24.71,,35.28,29.56,48.43,70.82,79.0,129.77,102.34
c_1,0.71,0.69,1.05,1.0,1.47,1.89,16.65,20.89,16.73,,32.49,38.37,55.76,53.25,99.54,130.53
b_1,0.67,0.55,0.66,0.68,1.0,3.4,12.74,19.65,18.43,20.84,,26.43,49.12,43.65,73.97,86.26
a_1,0.27,0.28,0.37,0.53,0.29,1.0,4.66,7.85,8.21,10.05,9.83,13.07,,,,
h_1,0.05,0.06,0.06,0.06,0.08,0.21,1.0,1.76,2.03,1.7,1.65,2.16,,3.79,6.91,11.79
g_1,0.04,0.03,0.04,0.05,0.05,0.13,0.57,1.0,0.83,0.8,1.28,2.3,2.8,2.65,3.36,
d_0,0.03,0.02,,0.06,0.05,0.12,0.49,1.2,1.0,0.96,1.47,1.55,2.99,2.59,3.88,6.92
c_0,0.03,0.04,0.03,,0.05,0.1,0.59,1.24,1.04,1.0,1.73,1.41,2.32,2.32,3.25,5.85
b_0,0.02,0.02,0.03,0.03,,0.1,0.6,0.78,0.68,0.58,1.0,1.07,2.29,3.37,3.18,5.46
f_0,,0.02,0.02,0.03,0.04,0.08,0.46,0.44,0.65,0.71,0.93,1.0,1.74,,2.29,3.02
h_0,0.01,0.01,0.01,0.02,0.02,,,0.36,0.33,0.43,0.44,0.57,,0.9,2.3,2.33
a_0,0.01,0.01,0.01,0.02,0.02,,0.26,0.38,0.39,0.43,0.3,,1.11,1.0,1.58,
e_0,0.01,,0.01,0.01,0.01,,0.14,0.3,0.26,0.31,0.31,0.44,0.43,0.63,1.0,
g_0,,0.01,0.01,0.01,0.01,,0.08,,0.14,0.17,0.18,0.33,0.43,,,
