,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.45,2.2,4.81,4.9,5.97,3.47,1.28,0.92,1.14,1.01,0.88,1.04,0.58,0.78,3.17,0.65
f_1,4.38,0.43,4.11,4.27,5.23,3.92,0.81,1.0,1.48,0.74,0.81,3.94,0.56,0.66,0.76,0.67
c_1,3.47,5.23,0.43,4.96,4.13,6.03,1.21,0.48,1.4,3.78,0.84,0.9,0.57,1.03,0.75,0.67
d_1,5.97,4.74,4.96,0.42,4.43,5.27,1.56,4.89,0.73,0.82,0.76,0.8,0.54,1.05,0.83,0.37
b_1,5.07,6.38,2.62,4.72,0.39,4.67,1.42,1.02,1.56,1.24,6.67,1.06,0.91,1.36,1.16,0.91
a_1,7.15,4.68,7.34,8.81,2.79,0.33,2.03,1.52,2.28,1.24,1.55,1.36,0.88,,1.05,0.82
h_1,4.95,6.37,4.14,5.46,5.87,3.94,0.34,1.21,1.95,0.96,1.1,0.97,2.3,1.13,1.18,0.79
d_0,2.71,6.45,6.94,20.73,5.94,5.53,1.57,0.43,2.47,1.04,1.26,0.88,0.83,1.12,1.09,1.05
g_1,6.25,7.03,5.78,4.74,5.62,5.9,1.19,1.26,0.32,1.24,1.38,1.0,0.59,1.24,1.03,3.19
c_0,5.24,7.31,18.89,2.64,5.25,5.95,2.14,1.6,1.72,0.45,1.37,1.06,0.89,0.82,1.88,1.19
b_0,5.34,5.48,8.59,4.05,14.64,5.92,1.8,1.27,1.91,0.59,0.41,1.14,0.92,1.04,1.45,1.18
f_0,5.32,19.5,5.38,5.55,5.53,8.61,1.5,1.28,1.1,1.11,1.15,0.39,0.89,1.1,1.19,0.49
h_0,6.79,7.0,7.3,6.33,7.44,5.93,5.78,1.88,1.62,1.37,1.38,1.35,2.94,1.45,1.28,1.12
a_0,6.48,8.83,6.77,5.63,9.65,,1.78,1.57,3.29,1.05,0.76,1.31,0.92,0.35,1.43,0.93
e_0,16.35,12.21,7.23,7.01,7.52,6.09,1.98,1.23,1.48,1.19,1.49,0.7,1.19,1.19,0.33,0.87
g_0,7.73,8.25,11.67,7.0,6.17,8.33,2.04,1.62,,1.54,1.79,1.42,0.79,2.14,1.83,2.51
