,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.05,1.17,1.69,2.18,1.69,1.36,0.68,0.74,0.6,0.47,0.53,0.55,0.4,0.43,0.58,0.38
f_1,1.81,1.05,1.54,1.78,1.63,1.42,0.5,0.66,0.56,0.49,0.5,0.55,0.31,0.47,0.37,0.39
d_1,2.11,2.13,1.05,1.59,1.57,1.49,0.63,0.48,0.67,0.58,0.49,0.46,0.47,0.46,0.44,0.28
c_1,1.44,1.98,2.17,1.05,2.12,1.4,0.68,0.63,0.34,0.56,0.45,0.47,0.42,0.44,0.41,0.37
b_1,2.2,2.24,2.08,1.24,1.06,2.14,0.7,0.79,0.65,0.77,0.95,0.62,0.51,0.48,0.56,0.48
a_1,2.83,3.04,2.81,2.73,1.49,1.06,1.11,1.02,0.92,0.84,1.12,0.99,0.65,0.97,0.71,0.53
h_1,4.93,5.87,5.06,5.05,5.42,3.99,1.3,2.3,1.55,1.49,1.45,1.48,1.35,1.27,1.19,1.05
g_1,5.3,5.73,5.74,5.81,5.55,4.39,1.5,1.29,1.56,1.58,1.35,1.82,1.03,1.39,1.44,1.21
d_0,3.85,4.95,7.23,7.19,5.57,4.84,2.2,2.38,1.44,1.54,1.84,1.78,1.45,1.63,1.59,1.27
c_0,7.24,5.87,4.0,8.21,5.76,5.5,2.26,2.09,2.52,1.43,2.08,1.85,1.52,1.84,1.68,1.28
b_0,6.26,6.32,5.62,8.9,6.9,4.8,2.26,2.28,1.81,1.27,1.42,1.84,1.44,2.13,1.51,1.33
f_0,6.37,8.5,7.35,6.94,5.93,4.54,2.44,1.64,2.03,1.77,1.77,1.42,1.47,1.83,2.14,1.07
h_0,7.04,8.2,6.97,8.33,7.33,6.04,3.52,2.98,2.21,2.1,2.04,1.99,2.01,2.08,1.99,1.58
a_0,8.48,7.96,8.45,8.14,9.45,8.56,3.15,2.89,2.53,2.22,1.47,2.31,1.67,1.51,2.01,1.7
e_0,9.66,12.93,8.03,10.67,8.96,6.88,3.29,2.46,2.75,2.3,2.73,1.48,2.06,2.58,1.52,1.66
g_0,9.52,9.04,10.44,9.63,9.37,8.44,3.19,3.52,2.85,2.71,2.56,2.76,1.89,2.6,2.66,2.69
