,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.18,0.66,0.69,0.79,0.84,0.68,0.16,0.27,0.15,0.14,0.17,0.37,0.08,0.14,0.15,0.13
e_1,0.41,0.17,0.89,0.92,0.91,0.84,0.23,0.35,0.19,0.16,0.14,0.22,0.13,0.17,0.36,0.13
d_1,0.87,0.88,0.15,0.83,0.77,0.63,0.21,0.12,0.4,0.14,0.13,0.13,0.1,0.16,0.15,0.07
c_1,0.93,0.68,0.91,0.15,0.66,0.67,0.24,0.2,0.09,0.34,0.17,0.12,0.13,0.18,0.14,0.1
b_1,0.83,0.84,0.86,0.41,0.14,0.97,0.25,0.19,0.17,0.21,0.5,0.17,0.11,0.14,0.15,0.14
a_1,0.89,0.74,0.85,0.85,0.39,0.09,0.29,0.34,0.16,0.17,0.2,0.17,0.11,0.3,0.16,0.13
h_1,0.68,0.57,0.54,0.63,0.65,0.6,0.06,0.17,0.13,0.13,0.15,0.11,0.16,0.11,0.11,0.09
g_1,0.81,0.74,0.55,0.55,0.61,0.67,0.13,0.05,0.14,0.11,0.13,0.12,0.06,0.14,0.11,0.12
d_0,0.65,0.34,1.2,0.64,0.6,0.61,0.18,0.23,0.07,0.14,0.14,0.13,0.11,0.11,0.16,0.11
c_0,0.62,0.59,0.31,1.69,0.73,0.67,0.17,0.19,0.2,0.06,0.13,0.15,0.1,0.13,0.11,0.1
b_0,0.58,0.7,0.42,0.86,1.38,0.59,0.17,0.16,0.17,0.06,0.06,0.12,0.08,0.11,0.12,0.06
f_0,1.45,0.62,0.56,0.7,0.49,0.5,0.16,0.11,0.12,0.13,0.13,0.05,0.08,0.12,0.12,0.05
h_0,0.57,0.65,0.55,0.63,0.51,0.58,0.31,0.2,0.13,0.11,0.15,0.12,0.15,0.1,0.1,0.08
a_0,0.81,0.62,0.51,0.63,0.71,0.97,0.24,0.17,0.13,0.1,0.06,0.1,0.1,0.04,0.1,0.08
e_0,0.8,1.2,0.46,0.54,0.71,0.6,0.16,0.14,0.13,0.13,0.14,0.05,0.08,0.09,0.04,0.07
g_0,0.74,0.59,0.49,0.76,0.65,0.53,0.14,0.27,0.13,0.11,0.12,0.1,0.06,0.1,0.12,0.15
