,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.51,1.18,0.7,0.76,0.64,0.47,0.76,0.75,0.74,0.78,0.79,0.51,0.79,0.7,0.57,0.76
e_1,0.7,1.51,0.72,0.78,0.73,0.56,1.03,0.81,1.42,0.93,0.9,0.96,1.04,0.77,0.58,0.91
d_1,0.77,0.74,1.55,0.66,0.68,0.62,0.83,0.79,0.63,1.34,0.93,0.84,0.97,0.79,0.85,0.84
c_1,0.84,0.78,0.72,1.56,1.15,0.49,0.77,0.75,0.68,0.46,0.57,0.77,0.88,0.72,0.66,0.75
b_1,0.81,0.69,0.77,0.64,1.63,1.24,1.09,0.8,0.98,0.88,0.65,0.9,0.84,0.64,0.71,0.89
a_1,1.02,0.81,0.8,0.94,0.5,1.77,1.03,0.88,0.98,0.94,1.03,0.86,0.98,0.65,0.88,0.83
h_1,1.39,0.87,1.04,0.85,0.79,0.7,1.73,1.47,1.22,1.04,1.16,1.01,1.04,0.88,0.99,1.42
g_1,1.0,0.89,1.38,1.03,0.85,0.74,0.95,1.82,0.98,1.08,1.18,1.48,1.22,0.99,0.96,0.94
d_0,1.12,0.82,0.7,1.78,0.99,0.75,1.11,1.2,1.63,0.92,1.18,1.02,1.26,1.05,1.16,1.27
c_0,1.07,0.92,1.03,0.88,0.8,0.69,1.29,1.41,1.35,1.7,2.23,1.2,1.63,1.36,1.01,1.39
b_0,1.16,1.05,1.14,1.15,0.58,0.6,1.24,1.21,1.2,0.99,1.74,1.15,1.39,1.95,1.11,1.24
f_0,0.99,0.81,1.21,1.17,0.88,0.84,1.3,1.0,1.54,1.23,1.27,1.76,1.46,1.18,1.77,1.2
h_0,1.44,1.07,1.23,1.08,0.9,0.76,0.9,1.38,1.31,1.06,1.23,1.03,1.06,1.13,0.93,1.48
a_0,1.22,1.1,1.23,1.19,1.08,0.6,1.32,1.3,1.31,1.15,1.06,1.34,1.54,1.74,1.28,1.41
e_0,1.41,0.9,1.07,1.23,0.99,0.78,1.2,1.24,1.29,1.48,1.36,1.02,1.69,1.23,1.85,1.34
g_0,1.01,0.98,1.6,1.17,0.93,0.92,1.02,1.05,1.22,1.17,1.24,1.79,1.17,1.13,1.23,1.0
