,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.91,0.54,0.28,0.28,0.21,0.17,0.3,0.21,0.29,0.25,0.23,0.13,0.28,0.17,0.13,0.23
e_1,0.37,0.91,0.29,0.36,0.21,0.17,0.31,0.24,0.5,0.29,0.28,0.25,0.27,0.18,0.14,0.22
d_1,0.36,0.32,0.91,0.22,0.23,0.19,0.33,0.22,0.17,0.53,0.3,0.26,0.32,0.19,0.21,0.28
c_1,0.31,0.28,0.31,0.9,0.5,0.2,0.25,0.21,0.26,0.19,0.2,0.23,0.27,0.15,0.17,0.22
b_1,0.33,0.28,0.29,0.3,0.89,0.38,0.28,0.2,0.27,0.3,0.17,0.23,0.28,0.13,0.19,0.23
a_1,0.38,0.34,0.37,0.28,0.24,0.89,0.33,0.28,0.27,0.28,0.25,0.23,0.3,0.14,0.17,0.27
h_1,0.53,0.33,0.36,0.31,0.25,0.17,0.62,0.31,0.3,0.3,0.31,0.26,0.24,0.19,0.22,0.38
g_1,0.28,0.34,0.52,0.3,0.27,0.18,0.33,0.59,0.29,0.32,0.31,0.4,0.24,0.21,0.22,0.26
d_0,0.36,0.34,0.24,0.61,0.3,0.2,0.29,0.25,0.5,0.2,0.23,0.25,0.31,0.17,0.22,0.24
c_0,0.39,0.36,0.39,0.27,0.21,0.18,0.36,0.29,0.31,0.48,0.53,0.28,0.37,0.25,0.24,0.33
b_0,0.42,0.34,0.39,0.32,0.24,0.18,0.37,0.29,0.33,0.34,0.51,0.29,0.33,0.41,0.23,0.29
f_0,0.3,0.28,0.38,0.34,0.27,0.25,0.32,0.25,0.32,0.4,0.29,0.48,0.36,0.21,0.43,0.32
h_0,0.48,0.33,0.41,0.32,0.26,0.2,0.26,0.3,0.27,0.34,0.28,0.25,0.25,0.23,0.18,0.39
a_0,0.36,0.33,0.4,0.34,0.35,0.12,0.38,0.31,0.32,0.37,0.31,0.34,0.34,0.44,0.24,0.28
e_0,0.35,0.24,0.39,0.38,0.31,0.21,0.35,0.28,0.29,0.36,0.34,0.27,0.41,0.21,0.41,0.32
g_0,0.34,0.32,0.56,0.31,0.27,0.21,0.32,0.18,0.25,0.35,0.28,0.35,0.34,0.22,0.23,0.19
