,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.78,0.87,1.24,0.87,0.72,0.47,0.52,0.57,0.37,0.44,0.43,0.4,0.32,0.38,0.33
f_1,1.28,1.0,0.83,0.93,0.92,0.66,0.39,0.46,0.46,0.43,0.39,0.32,0.28,0.35,0.24,0.3
d_1,1.15,1.2,1.0,0.82,0.91,0.74,0.47,0.37,0.46,0.54,0.41,0.36,0.42,0.33,0.34,0.25
c_1,0.81,1.07,1.2,1.0,1.36,0.64,0.49,0.46,0.3,0.32,0.32,0.37,0.35,0.32,0.29,0.32
b_1,1.16,1.1,1.11,0.75,1.0,1.33,0.48,0.52,0.53,0.54,0.59,0.48,0.41,0.33,0.35,0.36
a_1,1.36,1.49,1.35,1.53,0.75,1.0,0.78,0.67,0.59,0.52,0.63,0.63,0.49,0.45,0.42,0.38
h_1,2.06,2.51,2.22,2.03,2.06,1.33,1.0,1.23,0.89,0.81,0.83,0.83,0.68,0.69,0.67,0.7
g_1,1.93,2.15,2.74,2.15,1.99,1.51,0.8,1.0,0.84,0.97,0.78,1.18,0.67,0.71,0.86,0.68
d_0,1.72,2.15,2.19,3.31,1.96,1.65,1.13,1.17,1.0,0.79,1.02,0.96,0.9,0.8,0.78,0.78
c_0,2.72,2.36,1.81,2.94,1.82,1.81,1.22,1.01,1.27,1.0,1.29,1.02,0.93,0.96,0.89,0.81
b_0,2.36,2.57,2.41,3.1,1.73,1.43,1.2,1.23,1.03,0.8,1.0,1.01,0.93,1.3,0.74,0.85
f_0,2.35,3.02,2.88,2.61,2.07,1.5,1.23,0.88,1.12,0.94,0.99,1.0,0.91,0.85,1.29,0.68
h_0,2.57,3.62,2.43,2.78,2.44,1.97,1.45,1.53,1.06,1.09,1.04,1.05,1.0,1.07,0.94,0.91
a_0,3.12,2.83,2.89,3.03,3.15,2.46,1.47,1.4,1.35,1.09,0.81,1.2,0.94,1.0,0.91,0.91
e_0,2.85,4.36,2.75,3.63,2.76,2.27,1.49,1.12,1.37,1.15,1.45,0.81,1.05,1.1,1.0,0.99
g_0,3.17,3.13,4.08,3.22,2.64,2.56,1.39,1.44,1.25,1.28,1.19,1.49,1.12,1.09,1.07,1.0
