,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.31,0.94,0.9,0.85,0.58,0.4,0.44,0.37,0.39,0.37,0.33,0.28,0.31,0.27,0.3
e_1,0.76,1.0,0.99,0.94,0.96,0.71,0.6,0.49,0.64,0.47,0.43,0.48,0.4,0.34,0.37,0.34
d_1,1.07,1.01,1.0,0.96,0.89,0.77,0.47,0.38,0.44,0.53,0.43,0.37,0.34,0.34,0.36,0.27
c_1,1.1,1.06,1.03,1.0,1.28,0.58,0.53,0.46,0.3,0.32,0.34,0.37,0.34,0.35,0.32,0.3
b_1,1.19,1.04,1.12,0.79,1.0,1.51,0.7,0.56,0.55,0.52,0.59,0.49,0.41,0.37,0.36,0.39
a_1,1.74,1.41,1.3,1.75,0.67,1.0,0.74,0.64,0.58,0.62,0.7,0.51,0.51,0.53,0.48,0.41
h_1,2.5,1.71,2.07,1.77,1.47,1.3,1.0,1.2,0.91,0.8,0.85,0.74,0.71,0.59,0.68,0.77
g_1,2.27,2.07,2.56,2.22,1.86,1.49,0.83,1.0,0.82,0.83,0.92,1.05,0.68,0.68,0.67,0.67
d_0,2.66,1.67,1.99,3.28,2.05,1.69,1.1,1.24,1.0,0.92,0.95,0.8,0.81,0.84,0.85,0.79
c_0,2.53,2.05,1.84,2.93,1.79,1.42,1.25,1.27,1.14,1.0,1.47,0.97,0.99,1.0,0.72,0.82
b_0,2.67,2.3,2.33,2.86,1.7,1.38,1.25,1.13,1.02,0.7,1.0,0.85,0.85,1.19,0.75,0.78
f_0,2.96,2.05,2.7,2.76,2.02,1.81,1.29,0.97,1.37,1.06,1.11,1.0,1.05,0.91,1.18,0.64
h_0,3.65,2.61,2.85,2.95,2.62,1.85,1.36,1.5,1.29,1.0,1.16,0.92,1.0,0.97,0.77,1.01
a_0,3.15,2.92,2.91,2.8,2.97,2.03,1.73,1.53,1.24,1.02,0.9,1.18,1.07,1.0,1.11,0.92
e_0,4.05,2.84,2.52,3.25,2.73,2.02,1.48,1.46,1.23,1.39,1.33,0.82,1.31,0.97,1.0,0.94
g_0,3.32,2.98,3.89,3.29,2.76,2.57,1.25,1.46,1.29,1.24,1.35,1.54,0.92,1.06,1.05,1.0
