,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.29,1.08,0.51,0.56,0.42,0.34,1.16,0.87,1.25,1.04,1.1,0.46,1.24,0.88,0.46,1.35
e_1,0.7,2.3,0.45,0.75,0.45,0.39,0.98,0.83,2.02,0.9,1.24,1.18,1.43,1.09,0.58,1.11
d_1,0.63,0.51,2.41,0.39,0.5,0.49,1.09,0.98,0.62,2.24,1.3,1.17,1.59,1.01,1.14,1.32
c_1,0.47,0.55,0.46,2.42,1.08,0.42,1.04,0.81,1.3,0.43,0.61,1.04,1.33,0.61,0.89,1.24
b_1,0.65,0.45,0.64,0.5,2.58,0.85,1.01,1.04,0.96,1.1,0.5,1.01,1.55,1.06,1.13,1.21
a_1,0.68,0.58,0.7,0.63,0.45,3.12,1.02,1.0,1.11,1.08,1.06,0.76,1.54,0.56,0.69,1.04
h_1,1.03,0.82,0.67,0.64,0.61,0.38,3.05,1.41,1.43,0.95,1.28,1.08,1.39,1.2,1.17,2.29
g_1,0.68,0.61,1.08,0.69,0.58,0.46,1.11,3.3,1.14,1.34,1.34,2.01,1.96,1.06,1.46,1.05
d_0,0.81,0.78,0.3,1.26,0.67,0.45,1.29,1.24,2.77,0.89,1.22,1.33,1.69,1.02,1.24,1.52
c_0,0.86,0.6,0.82,0.44,0.44,0.49,1.21,1.46,1.45,2.95,2.93,1.37,2.19,1.45,1.54,1.73
b_0,0.75,0.72,0.76,0.71,0.43,0.33,1.32,1.22,1.64,1.51,3.15,1.54,2.13,2.76,1.31,1.85
f_0,0.46,0.57,0.8,0.64,0.66,0.62,1.38,1.09,1.48,1.69,1.54,3.24,2.17,1.51,3.26,1.99
h_0,0.87,0.64,0.87,0.75,0.58,0.53,0.92,1.64,1.44,1.23,1.39,1.34,0.99,1.23,1.38,2.21
a_0,0.74,0.61,0.97,0.71,0.61,0.28,1.43,1.51,1.31,1.33,1.45,1.56,2.17,3.01,1.35,1.6
e_0,0.77,0.42,0.88,0.82,0.69,0.49,1.58,1.11,1.55,1.21,1.52,1.34,2.06,1.35,3.25,1.7
g_0,0.65,0.72,1.14,0.62,0.48,0.43,1.33,1.24,1.12,1.45,1.38,2.16,1.74,1.36,1.41,0.72
