,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,0.45,2.09,5.1,4.75,4.46,4.36,1.35,1.51,1.09,1.1,1.18,0.97,0.65,0.89,2.91,0.75
f_1,4.4,0.45,4.13,4.08,4.43,3.7,0.91,1.12,0.96,0.74,3.44,0.72,0.47,0.81,0.79,0.78
d_1,5.31,4.78,0.41,5.29,5.17,4.84,1.1,0.72,3.88,1.03,0.78,0.88,0.64,0.71,0.89,0.39
c_1,4.25,4.6,5.31,0.41,4.46,5.27,1.58,1.48,0.56,4.27,0.87,1.01,0.68,1.66,0.82,0.61
b_1,4.66,6.02,5.33,2.49,0.39,5.73,1.22,2.0,0.86,1.5,1.07,3.82,0.66,1.07,1.0,0.69
a_1,6.54,7.73,5.06,7.33,3.15,0.33,1.77,1.79,1.53,0.98,1.48,1.57,1.17,6.38,0.99,1.02
h_1,4.61,4.93,4.57,4.64,4.65,6.23,0.37,1.65,1.0,0.84,0.98,0.84,1.54,0.84,0.93,0.71
g_1,5.34,6.31,5.35,6.65,5.03,5.72,1.1,0.33,1.22,0.95,0.92,1.17,0.62,1.16,0.92,2.05
d_0,2.69,5.96,17.29,6.69,5.32,6.09,1.89,2.15,0.42,0.98,1.18,1.22,0.85,1.32,1.11,1.04
c_0,6.68,7.21,2.38,28.97,6.1,5.58,1.68,1.97,1.94,0.42,1.28,1.61,1.2,1.37,1.25,0.93
f_0,5.7,15.45,6.36,6.79,4.96,6.51,1.72,0.88,1.15,1.18,0.4,1.11,0.84,0.83,1.4,0.53
b_0,5.68,6.64,5.19,7.55,20.77,5.03,1.88,1.6,1.2,0.52,1.21,0.41,0.71,1.53,1.11,0.77
h_0,6.66,6.99,7.33,6.98,7.52,5.01,5.76,1.88,1.71,1.64,0.98,1.23,2.47,0.91,1.16,0.98
a_0,5.88,7.1,7.6,8.65,8.7,,2.4,2.17,1.68,1.52,1.46,0.72,1.06,0.36,2.45,1.28
e_0,16.4,14.72,6.85,6.63,7.2,6.26,2.53,2.75,1.29,1.21,0.54,1.15,0.72,1.12,0.35,0.87
g_0,7.8,8.86,8.45,7.96,8.6,7.04,2.04,5.97,2.01,1.4,1.43,1.03,0.88,1.28,1.25,1.98
