,e_1,f_1,d_1,c_1,b_1,a_1,h_1,d_0,c_0,g_1,b_0,f_0,h_0,a_0,g_0,e_0
e_1,88.37,48.74,65.8,117.14,147.36,359.68,8465.51,28007.03,21485.21,23569.8,34386.37,54440.55,138400.23,152656.73,228283.79,149533.48
f_1,66.11,95.36,71.72,86.46,132.78,353.09,6656.11,16734.63,18289.48,21775.06,28332.33,32435.53,90135.21,129489.66,171684.49,105028.48
d_1,40.43,44.74,132.9,69.4,107.71,329.44,6818.92,9855.75,29221.88,22152.21,26757.07,46832.39,107761.98,108604.26,163998.02,159867.87
c_1,32.96,41.47,61.75,163.96,184.73,246.22,5909.21,11955.4,8713.0,17515.2,16725.0,36650.11,76310.94,111910.0,149316.48,139561.15
b_1,29.85,38.87,53.71,53.35,230.26,462.35,4981.48,12461.29,15792.26,16195.29,13151.54,26898.04,82248.17,68818.4,121948.24,120729.06
a_1,22.28,27.76,37.87,56.23,57.86,515.75,4012.97,9451.52,9252.25,13663.88,14574.0,22291.55,56286.42,49076.95,106915.33,89848.68
h_1,11.01,16.25,18.03,24.65,37.54,92.03,2887.47,4581.29,4615.15,7869.85,7579.49,12379.53,27150.18,29207.86,63906.97,43726.35
d_0,7.9,9.85,12.37,32.48,30.74,71.68,1463.18,4671.89,3314.78,4567.78,5832.93,10046.71,23314.87,24419.61,40220.8,33730.57
c_0,9.04,10.36,12.32,17.31,22.15,78.95,1635.35,3720.01,5424.51,4272.54,9668.51,10542.08,24014.43,30619.4,39584.71,31717.24
g_1,7.91,7.3,16.88,16.98,22.2,52.46,1176.87,3025.97,3992.37,7673.33,5240.6,12372.87,16952.52,22398.95,21875.99,32689.0
b_0,6.99,9.45,14.6,18.69,20.21,52.71,1336.05,2799.13,2801.75,4374.07,7276.17,8128.19,20164.41,38693.53,34720.1,32776.88
f_0,4.61,5.47,11.83,15.57,27.6,63.48,1116.46,2554.47,3101.14,3420.22,4300.61,10342.75,18836.94,20794.63,25217.41,46451.3
h_0,4.53,7.83,8.82,12.01,14.94,43.54,631.94,2014.64,2311.67,3472.17,3834.38,4476.06,10310.23,13350.65,27671.47,20021.94
a_0,4.72,5.01,8.5,10.42,18.37,28.27,862.88,1986.63,1989.08,2468.9,2679.98,4620.09,13224.54,23205.32,17340.91,16437.62
g_0,2.99,4.11,10.54,9.32,16.57,34.87,607.01,1476.23,1940.54,1955.01,2982.5,6718.89,10401.3,14000.76,16531.04,22245.5
e_0,2.87,6.19,6.25,9.91,16.0,44.77,719.79,1798.49,1941.57,2180.75,2532.0,4172.65,11616.22,13026.89,15955.62,28202.08
