,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,9991.99,229.12,258.21,175.94,214.61,954.15,354314.52,1125837.7,485786.79,917187.45,1104347.13,1766361.15,5094127.11,8686728.73,,23311726.02
f_1,231.32,13344.08,211.21,209.03,335.12,2022.07,314555.59,674961.7,463272.68,1187836.76,1343544.38,,5997575.84,7363676.96,8041615.54,16467650.92
c_1,147.86,170.57,14507.1,235.55,657.23,1349.41,299236.08,638485.32,488552.47,,1189965.41,1839860.86,6556385.25,8892187.21,12850446.04,19257936.22
d_1,124.98,134.49,136.16,17081.8,540.69,1327.72,437070.67,,558813.27,2533668.07,1092782.32,1638622.2,6143451.84,9186719.16,10862251.88,20760843.38
b_1,149.26,150.89,169.94,220.7,36191.69,2699.93,272519.22,555708.98,397983.69,1098554.42,,1904081.29,6772612.48,9551298.36,14024390.98,26134473.15
a_1,185.69,180.39,163.47,192.4,264.94,190771.37,397395.15,534563.97,409034.53,1103251.02,1771171.34,1487283.56,5872223.87,,10758877.59,26638776.16
h_1,512.77,1017.05,631.98,850.08,1350.68,5348.29,17701362.12,2214261.94,3227230.48,5246885.42,3260673.92,7040686.98,,28132942.7,,108406856.71
d_0,678.2,951.24,1847.16,,2272.15,7457.02,1978387.53,17154668.72,1936812.88,5725277.91,8227807.16,9283180.3,22310320.64,59034625.23,53049321.31,88718258.47
g_1,466.01,783.89,526.5,1032.77,1562.82,4620.6,1271954.16,1803673.25,29932562.67,5264114.9,6791036.82,8472363.6,18012255.57,,33001407.47,
c_0,720.59,909.09,,1129.28,2174.92,5358.61,2089744.14,2281919.94,2078650.19,39027824.11,16013956.5,10203495.59,34512612.87,,48710410.77,109724301.15
b_0,706.31,749.24,814.75,1314.08,,7150.33,1467139.92,3453716.67,2588762.18,5430778.0,50677041.61,9805160.93,29220351.61,,61386401.83,82818931.98
f_0,603.29,,778.96,1413.4,1861.33,5981.7,1440808.54,3820889.2,2088318.33,5111088.31,7912347.55,74245590.66,28387363.34,,,116915534.42
h_0,878.69,1813.98,1547.12,1320.15,2700.32,9164.97,,5438663.69,5530265.62,9861314.56,7333692.42,15584091.8,,74168212.76,78682339.53,185768793.72
a_0,766.41,801.21,1016.47,1082.4,1689.65,,1330160.16,4115370.06,,,,,30239222.72,519777694.52,,99634047.5
e_0,,790.99,1214.33,1012.35,1892.38,11323.15,,3805497.91,1989475.46,7208906.6,6395747.87,,31609580.24,,623627805.37,156223778.41
g_0,748.67,950.07,1196.26,2623.89,3796.23,11452.91,2068990.38,3556238.87,,8970481.52,9819074.88,19788597.51,44161046.68,67774816.5,97601565.18,
