,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.43,0.68,1.23,1.39,1.23,1.04,0.34,0.42,0.28,0.24,0.23,0.32,0.19,0.28,0.37,0.21
f_1,1.05,0.43,1.07,1.21,1.06,0.99,0.25,0.38,0.25,0.22,0.24,0.35,0.13,0.2,0.28,0.22
d_1,1.46,1.21,0.41,1.22,1.1,1.03,0.29,0.21,0.49,0.25,0.26,0.24,0.16,0.26,0.22,0.1
c_1,1.0,1.32,1.65,0.4,1.3,1.3,0.39,0.34,0.14,0.33,0.23,0.24,0.18,0.23,0.23,0.18
b_1,1.41,1.58,1.44,0.7,0.38,1.77,0.4,0.39,0.28,0.42,0.45,0.26,0.2,0.29,0.24,0.2
a_1,2.06,1.76,1.51,1.81,0.86,0.31,0.54,0.54,0.48,0.43,0.44,0.4,0.27,0.65,0.35,0.25
h_1,2.0,2.18,2.18,2.33,2.22,1.87,0.3,0.68,0.44,0.47,0.45,0.59,0.43,0.41,0.47,0.31
g_1,2.45,2.34,1.94,2.4,2.47,1.95,0.53,0.29,0.53,0.49,0.46,0.51,0.27,0.48,0.48,0.37
d_0,1.41,2.38,3.73,2.46,2.44,2.21,0.77,0.74,0.33,0.5,0.49,0.48,0.38,0.51,0.48,0.43
c_0,2.45,2.6,1.35,4.04,2.42,1.97,0.7,0.65,1.0,0.33,0.52,0.59,0.35,0.51,0.47,0.36
b_0,2.33,2.59,1.94,4.43,3.08,2.2,0.75,0.61,0.72,0.29,0.31,0.5,0.42,0.51,0.48,0.5
f_0,2.89,4.24,2.3,2.52,2.49,2.43,0.73,0.48,0.54,0.48,0.52,0.29,0.37,0.63,0.45,0.23
h_0,2.82,2.98,2.72,2.73,2.77,2.35,1.16,0.83,0.66,0.57,0.55,0.52,0.53,0.53,0.51,0.41
a_0,2.59,3.4,2.86,3.34,3.48,3.8,1.02,0.86,0.63,0.47,0.31,0.62,0.41,0.27,0.69,0.45
e_0,4.3,4.97,2.48,2.87,3.36,2.44,1.03,0.75,0.67,0.58,0.63,0.31,0.44,0.68,0.28,0.38
g_0,3.3,3.52,3.23,3.35,3.52,3.41,0.73,0.93,0.75,0.68,0.64,0.64,0.34,0.73,0.57,0.57
