,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,9827.03,2904.32,4158.63,3361.69,6465.2,24959.43,4556691.95,17862733.34,6326711.61,10985446.27,18488147.42,25910390.44,87981741.75,107179625.96,74214916.53,267999058.2
f_1,4231.33,13864.8,2786.65,3792.6,5012.11,33982.27,3536971.34,7756739.44,5723108.07,8991384.39,17611227.96,8026542.54,79996564.76,79014604.93,76537217.17,256263719.63
c_1,1875.39,3052.8,15252.73,3874.03,12565.44,24417.78,5188430.76,8097274.74,7411659.83,3419456.81,11433328.71,24037765.19,79938133.81,92813371.17,120810786.26,196622917.7
d_1,1958.95,3315.69,2756.67,21371.61,6713.37,22967.86,4117153.38,3554820.6,9209774.2,20975028.78,24213916.81,24086331.66,89055612.42,123023814.89,129893525.28,314801531.78
b_1,1684.62,2533.78,3517.89,4178.63,39665.41,66190.01,3743205.6,8009439.69,7501540.21,11204339.63,7783965.98,22905680.62,79684542.19,62036156.65,122358173.5,334995423.82
a_1,2640.21,3389.51,2457.75,4251.86,6808.94,256212.34,5612551.51,9053561.86,7307565.38,10076887.76,17446306.24,16419752.0,92458332.13,32654845.14,136363960.72,267385697.49
h_1,2521.0,5186.23,3914.12,4244.29,8620.6,31177.98,16663112.74,11033988.17,13422023.67,10135689.46,20194184.21,28953776.77,48443797.67,119161943.95,134394369.58,363985767.52
d_0,2590.45,3330.18,7666.86,2661.31,7571.29,30513.29,5271942.79,22982623.73,9639041.78,9146678.24,23512122.54,28986479.21,94713749.17,103398103.66,174411694.2,391824600.89
g_1,2378.95,3051.06,3260.53,9155.07,7605.68,30920.74,4653005.5,7471721.01,31766431.55,13388288.19,20173909.38,41217707.98,120722922.85,68933414.81,191944129.11,198528340.06
c_0,2526.11,4077.38,1844.15,6404.33,6122.57,36857.68,6062438.33,11590102.27,8054493.12,27398661.6,43801347.04,34298993.13,120038885.66,164476587.74,164714116.88,364379095.56
b_0,2859.18,4054.78,4321.59,5815.37,3233.92,29151.88,5469524.16,12200889.22,10488844.73,13074389.96,49175095.3,30892999.88,112500452.02,264128293.91,166691748.1,347503915.79
f_0,2336.48,1787.74,4378.19,6883.14,8927.85,38495.64,5395075.59,12002879.8,10948980.45,12873439.29,22418622.68,69214820.81,112308143.55,138790964.28,324306618.34,394031141.97
h_0,2586.96,4966.66,3819.65,6418.02,6703.78,40393.93,2863859.27,11181693.74,12342356.6,12881084.48,21507774.32,23802433.13,64912046.27,119349670.11,164518557.76,516613846.39
a_0,2807.47,4843.17,3691.73,5700.36,6174.21,19771.4,5115538.0,11380968.93,9195198.54,16020928.5,24597427.39,24817522.94,111289805.46,356282175.84,165918974.79,335098008.19
e_0,1618.99,3873.2,4790.18,5549.74,9813.22,43786.13,5214041.61,10359580.27,11544390.68,10284717.15,21047317.82,26021835.52,124252517.94,107810337.37,505988705.55,357314450.72
g_0,2320.82,3077.31,3550.33,9300.95,7633.27,38050.09,5377444.63,9094322.89,5654076.68,13828091.66,19174446.33,48292040.01,102949131.59,106114907.31,177902011.86,240909647.23
