,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,9762.32,7284.99,4814.1,8197.18,9939.31,44268.52,5276669.4,11727027.22,19625442.56,15133083.63,28584831.51,27579467.06,166825669.67,125329739.39,256980082.33,705986644.62
e_1,3744.99,11174.66,5095.3,9838.72,10843.22,54813.42,5170821.78,13764700.5,34244984.76,15240104.21,30631340.25,50049045.33,209632312.87,136775508.82,256077438.59,810053061.6
d_1,3675.21,3722.29,16618.82,5625.8,10857.15,51522.13,5820188.33,17029680.68,11562047.56,33121060.1,34371236.89,53967303.69,190754186.35,157339583.87,363321759.78,984689092.69
c_1,3833.29,3268.51,5569.38,23726.56,21622.1,53364.11,4703707.9,13992776.79,18698765.43,9971269.5,19750678.48,45021743.71,166282190.01,140185946.98,319607604.21,697463067.08
b_1,3557.37,3972.42,5104.45,7090.16,39001.76,127144.62,5231716.15,13210351.76,17169756.39,16424258.15,19672539.54,45761568.0,168245451.59,106885804.22,340616742.04,724470296.37
a_1,4535.02,3882.34,6020.78,9063.4,9702.55,268543.9,5817130.29,13648783.35,20833223.85,19180339.98,31541244.8,54134917.17,213567213.79,77321255.02,413935384.32,631465079.6
h_1,5977.46,4293.14,6635.95,7222.75,11905.28,60623.64,11854471.07,17148052.77,18477290.41,19656691.93,30865360.98,48976778.84,155457342.7,131563850.19,369034247.36,1230105750.64
g_1,3654.29,3718.42,9051.07,8248.34,13070.31,57461.49,5953496.93,37557681.85,14067302.67,21250606.16,34986959.03,85820337.54,236708461.39,157245790.74,400885298.16,754841773.58
d_0,4497.68,4284.31,3797.72,15827.25,12413.41,56670.53,5319484.75,15393977.14,31157807.37,11495113.4,30786823.16,49516811.17,231893138.6,156749207.77,411979141.11,885750029.93
c_0,4464.85,4472.21,6708.39,6564.48,9890.9,54797.12,6307804.32,15298362.38,22082717.85,35594517.81,64564366.29,56163363.01,221400236.4,191582365.05,411979141.11,1105571205.24
b_0,4825.44,3717.6,6661.7,9138.03,10239.35,43973.89,6335731.64,14321003.26,18371291.87,23104998.98,59188455.59,52004164.1,228704084.2,309043962.09,464294321.58,1026177851.62
f_0,3958.98,3387.08,6474.59,8486.19,12471.05,66585.78,6826243.96,17598861.03,20735524.32,23551459.73,40866695.0,114321335.61,241082562.06,178247797.03,877359319.9,1075111488.12
h_0,5559.44,4322.8,6598.52,9457.75,11877.5,45641.42,4179443.23,20926807.13,20619390.4,19330678.5,31477649.44,57869581.5,152543764.78,159988266.6,473223772.55,1187807032.3
a_0,4570.15,4445.39,5621.09,9527.46,13674.34,45224.11,7017083.24,15233757.81,20933652.46,19959994.2,36239624.49,58296138.61,241478546.56,304816871.58,471232461.24,1134133025.82
e_0,5608.16,3760.77,6332.53,9769.91,9662.25,58702.94,7286793.35,16816689.43,20180870.38,22830883.66,36276325.5,60465159.06,233337531.93,171646026.77,901690393.91,993345870.28
g_0,3168.94,3886.73,9556.31,8422.69,12052.39,64583.2,5678502.8,14722996.34,16221943.66,23174205.22,33962727.03,89361140.33,195333658.31,135093067.22,446027004.01,832099144.52
