,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,9698.39,4562.86,3017.09,4909.91,6722.81,23579.55,2795568.03,5752290.2,8688378.25,9034260.04,14427490.97,7971824.07,86888691.35,103931072.11,74476281.44,153493799.55
e_1,2490.53,12826.55,2844.89,6453.17,6222.69,24509.85,2884999.1,8099536.84,19508318.05,11381430.8,18189435.91,29372469.23,77102877.73,98673641.31,64113592.27,139447063.18
d_1,2339.54,2719.49,14724.35,4022.05,7850.76,22145.17,3066442.85,7002094.31,4838447.36,20485717.34,19502814.21,34198082.43,93273591.92,101311054.16,150086156.88,182999787.77
c_1,1772.75,2546.61,3075.27,28366.65,17774.19,23312.81,2125337.64,6291145.83,9513468.13,3727625.14,14615671.07,26231967.96,70267628.63,93753950.77,103058129.5,166623180.18
b_1,2057.57,2362.78,2842.94,5516.59,49807.06,50146.03,2408767.38,6618580.19,11198524.51,11397770.83,7734798.35,32668860.24,90271623.55,72848490.45,126765442.3,143190200.61
a_1,2507.35,2910.39,3271.98,5110.79,6962.08,202307.39,2791962.83,10575281.97,8022940.67,9876501.52,14996725.18,21247973.16,85875299.53,59405059.28,114404862.54,138960052.55
h_1,3750.01,2727.07,3639.55,6872.45,8667.39,24842.34,8717810.71,12510615.03,12609824.86,12775648.49,20799089.82,33900466.6,53812890.27,104632881.4,167211036.18,263130545.31
g_1,2238.17,3279.1,5110.79,6957.84,8555.3,21247.5,3289481.84,31511620.6,11718655.73,12356335.27,24208843.72,58912316.94,79641480.78,134190211.8,146233211.07,144552369.56
d_0,2807.01,3301.76,2106.68,13959.1,9096.14,27439.83,2981817.92,8866910.1,25688014.64,7792439.74,16467437.72,30915644.17,111469558.42,104271511.95,155026666.11,166951794.27
c_0,2860.27,3241.47,4418.29,4643.92,8684.14,27133.3,3738764.33,8966480.04,13739349.5,23505432.87,40076138.53,35515469.15,128575527.74,139238063.15,189383247.69,242274064.62
b_0,3189.81,3172.09,4315.31,6836.44,7734.96,20679.03,3455004.63,11120718.81,12721296.84,12713172.38,46985049.08,39494448.72,113125239.77,271604212.48,172229469.23,208589023.85
f_0,1698.32,2508.61,4214.78,7049.33,10788.56,37468.27,3218040.56,10378845.43,13904765.1,14127514.79,17763777.05,83084926.08,99512768.46,149589648.32,313489771.81,222685837.91
h_0,3767.25,3021.87,4357.23,6645.61,9746.91,27611.51,1938222.13,10923091.24,11260267.61,13188928.18,22908666.52,32434600.77,69338218.39,164023969.24,127612578.38,307311923.44
a_0,2313.34,3307.19,4467.41,7184.83,11306.41,13372.58,3656835.76,11298853.89,13212294.27,15747221.97,23054412.81,45085314.42,117043036.35,383462263.15,178876922.43,196764614.67
e_0,2574.22,1518.5,4175.96,8571.22,10666.43,34865.04,3324698.19,9875584.07,12542602.67,15630387.89,25384710.6,38029787.97,159843140.38,138144784.08,409182969.01,244288339.71
g_0,2135.43,2998.06,6663.76,6493.35,9904.54,28639.14,2945935.11,5555016.04,10397157.48,13468738.5,19186118.48,49982007.04,104724816.11,157105832.88,152680212.32,112983357.11
