,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,8639.43,1027.85,1344.91,2597.55,3054.44,20966.71,1211245.17,2868335.29,10608522.44,6168684.22,9331418.41,10390354.87,46463227.46,33229443.17,19898540.61,91893715.01
f_1,1570.59,9899.7,1493.65,2010.28,3137.5,16292.15,1262414.06,2688153.69,5127037.24,5974963.24,11450998.35,2861249.37,43950915.21,34769118.39,40108030.67,133916750.3
d_1,1045.65,1060.6,19275.99,1444.76,2514.38,17847.55,1447410.7,3140395.41,922841.45,13360310.06,10908485.33,12037272.05,42273280.2,42385060.69,75338859.13,101461367.47
c_1,983.75,994.77,1780.88,23715.73,5820.62,11841.3,1467133.61,3005887.8,3773906.71,887321.1,7851549.41,12671116.01,34934981.08,39685634.8,74029995.58,92585448.3
b_1,893.23,1005.57,1987.7,2691.03,37866.83,33477.26,1176189.0,3601208.28,4405803.12,4289814.12,1917113.57,11007171.31,38187486.95,24718873.42,70226598.83,90764813.32
a_1,785.65,1148.01,2185.38,1924.24,2551.99,359828.69,1443334.28,3622955.27,4407309.89,6646555.86,6771200.56,15037138.18,51559319.35,8283761.47,57895527.14,129092299.27
h_1,1363.43,2581.16,3238.0,3788.34,4550.25,32288.2,8974914.99,7477030.1,6265160.53,9917360.98,15325483.93,19809795.08,24133488.64,65921301.83,106591217.1,206834550.61
g_1,1253.53,1700.2,5481.65,3855.59,3794.86,30654.26,2328628.48,30038520.18,6430720.51,8761639.59,13667942.12,27447516.18,64723909.23,66392632.63,112297237.32,61312476.66
d_0,1348.35,1880.82,1055.11,7512.11,6276.83,34277.45,2799851.47,7209746.74,22833790.79,8075289.2,17163211.52,16740921.15,76760285.34,71043006.98,103385466.21,158413614.5
c_0,1621.44,2406.93,3677.56,1417.63,3921.47,27542.27,2865699.53,7318456.62,9009773.07,28989566.68,30313979.21,18949525.13,90531543.93,84719535.23,176773606.68,172150300.36
b_0,1755.18,2027.05,3789.78,3687.0,2837.33,24852.11,2477758.56,8455875.8,8422858.91,10028136.91,52001705.69,16956993.64,80134363.81,180531097.99,118728422.48,185793745.4
f_0,1342.81,767.8,4320.71,3749.97,6806.28,33583.06,2244381.18,7998593.47,7442041.51,10762240.86,21269633.68,66476937.57,98138769.68,56553111.91,240038807.84,197186043.71
h_0,1453.77,2823.6,2516.17,3814.95,5804.14,25235.56,872084.88,8586342.55,8603424.61,9617147.69,15274052.41,16591225.88,31528274.29,57164386.77,114048857.87,246709727.49
a_0,1605.18,1835.64,4341.36,3810.49,4685.83,,2121099.59,7916584.65,5677757.12,11875425.29,15664835.91,17755522.43,91381292.07,290092278.51,125642059.63,203427319.16
e_0,751.53,2450.95,3282.8,3527.93,5281.49,42147.0,2581989.37,6054845.47,7610223.24,12492679.04,20342930.8,16200660.3,106166713.64,62279698.21,489578127.26,170745432.87
g_0,1791.52,1321.76,4565.36,3980.9,5737.85,30384.57,2035135.97,3639075.2,7720795.66,8337175.41,14344619.6,28195353.07,62509503.74,80817496.95,121810161.03,86095183.49
