,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.21,0.89,0.94,0.86,0.73,0.59,0.69,0.68,0.57,0.57,0.58,0.52,0.59,0.47,0.56
e_1,0.82,1.0,0.92,1.17,0.93,0.82,0.71,0.67,0.88,0.62,0.65,0.74,0.62,0.58,0.57,0.6
d_1,1.11,1.08,1.0,0.85,0.96,0.8,0.75,0.59,0.66,0.84,0.68,0.65,0.6,0.6,0.59,0.5
c_1,1.06,0.85,1.15,1.0,1.3,0.86,0.77,0.67,0.47,0.58,0.56,0.57,0.61,0.57,0.59,0.53
b_1,1.17,1.08,1.06,0.78,1.0,1.27,0.82,0.77,0.65,0.8,0.73,0.63,0.64,0.51,0.64,0.59
a_1,1.36,1.17,1.26,1.16,0.81,1.0,0.85,0.75,0.81,0.78,0.81,0.7,0.79,0.68,0.7,0.8
h_1,1.67,1.45,1.34,1.27,1.21,1.12,1.0,1.05,0.85,0.81,0.86,0.84,0.88,0.81,0.72,0.9
g_1,1.48,1.46,1.71,1.51,1.32,1.38,0.94,1.0,0.91,0.92,0.87,1.05,0.81,0.76,0.87,0.82
d_0,1.47,1.16,1.5,2.17,1.58,1.19,1.21,1.13,1.0,0.78,0.97,0.93,0.92,0.86,0.89,0.93
c_0,1.66,1.56,1.27,1.68,1.29,1.26,1.21,1.08,1.26,1.0,1.31,0.98,0.93,1.07,0.91,0.9
b_0,1.66,1.49,1.52,1.81,1.39,1.25,1.17,1.18,1.03,0.79,1.0,0.92,0.98,1.24,0.89,0.9
f_0,1.63,1.39,1.63,1.71,1.6,1.49,1.21,0.96,1.02,1.04,1.03,1.0,0.98,0.96,1.17,0.77
h_0,1.93,1.59,1.63,1.61,1.51,1.23,1.16,1.23,1.06,1.06,1.08,1.0,1.0,0.95,0.97,0.99
a_0,1.71,1.72,1.65,1.83,1.97,1.29,1.22,1.34,1.07,0.94,0.79,1.06,1.09,1.0,1.0,1.0
e_0,2.14,1.64,1.78,1.76,1.46,1.53,1.35,1.17,1.11,1.08,1.11,0.85,1.11,0.94,1.0,0.96
g_0,1.78,1.68,2.02,1.86,1.7,1.25,1.14,1.29,1.08,1.07,1.09,1.37,0.99,1.05,1.09,1.0
