,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10055.12,9075.54,5858.0,11442.15,16391.58,52158.96,5995867.55,15727006.18,23643515.21,19552248.92,31898509.44,42121394.76,174323852.46,217530150.94,193153933.16,329693782.47
e_1,4796.8,13276.17,6086.19,14815.03,16108.6,50784.42,6092517.23,17818981.05,37232127.43,21855140.13,38021188.87,61653668.42,188200457.65,238011059.88,212857126.33,352945325.44
d_1,4751.6,5837.67,15184.04,9341.24,17360.37,58449.84,6332476.66,17114382.52,14284092.74,40433751.82,42250794.89,62013303.58,196943921.78,244956698.66,303463676.85,394305298.11
c_1,4291.35,5169.96,6489.8,29283.77,32977.03,63956.86,5178566.6,15129160.36,20185627.89,17921274.72,27849761.29,57215134.19,177536085.87,194180780.6,252755704.47,312935634.1
b_1,4643.66,5278.67,6457.88,12525.77,51278.15,104327.79,5595305.44,14620464.92,20280254.75,22657942.81,28700172.82,58893862.72,188145068.04,181934435.12,278378595.88,342814186.16
a_1,5062.81,6212.15,7225.96,11661.46,17516.58,205948.46,6283839.21,19599522.58,22319459.02,23460489.76,35064285.49,62055996.38,188875292.22,188116021.06,250574552.58,407392925.14
h_1,6891.58,6313.58,7203.67,12568.86,18046.28,50213.23,10307739.3,21877201.16,22137248.08,22375030.77,40595813.86,64802932.75,167872820.75,240310683.65,320163766.96,496448270.22
g_1,4250.9,6236.72,9903.69,12390.67,18536.48,54832.25,6115656.38,35928343.71,22256361.66,25078784.18,41106291.68,98685607.06,169901825.67,272853430.67,310955678.7,376508497.46
d_0,4765.39,6342.85,5626.08,21107.71,22102.76,54532.33,5634931.51,17389474.18,34158614.45,15584879.48,31123457.29,61528193.8,191420138.26,226677199.89,286203075.89,344125126.96
c_0,5181.18,6504.69,7521.01,11851.67,15835.79,53223.0,7007243.83,20433228.54,24159124.62,32889024.65,67948020.89,73762897.47,228664261.91,319339470.91,339524921.54,450425021.54
b_0,5609.67,6734.59,7405.63,12207.93,16424.86,55404.2,6699016.62,20790909.07,23374090.14,24905313.1,61413528.72,70477162.8,207252347.68,493980161.45,302358401.54,390386796.92
f_0,4515.05,5265.33,7800.5,12504.9,21037.69,71850.92,6287097.76,18135666.75,23719893.4,29550051.78,38871323.89,107318029.52,227318382.86,268494240.58,572929582.97,466991660.08
h_0,5937.79,6143.36,8070.35,12183.61,18194.23,60001.93,5348057.36,21451371.95,20690741.74,24676059.18,38768512.58,63942498.67,166881813.75,291084790.48,244807803.42,531285020.18
a_0,4912.27,5968.15,7330.02,13355.34,24100.51,42549.11,7395847.61,21844450.85,23685454.36,26786511.6,41786123.22,81153565.95,213906238.84,473377552.44,357753844.86,378622819.14
e_0,4826.67,4672.3,7641.11,14285.37,21180.48,61013.82,6733565.96,19596862.13,23104794.39,28434003.5,45456342.24,71170031.77,245276543.0,268163404.4,506898304.89,485523075.16
g_0,4768.16,5606.76,10262.19,11428.29,19351.94,58523.46,6144378.93,14967682.1,19309006.74,26438634.83,37781894.85,86925229.64,217717380.87,268163404.4,323682050.11,311467633.12
