,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.84,0.92,1.06,1.05,0.85,0.99,1.09,1.36,0.82,1.08,0.97,1.06,0.75,,1.04
f_1,1.19,1.0,0.95,1.06,0.95,1.05,0.88,0.96,1.28,1.07,1.03,,0.76,1.36,0.72,0.83
d_1,1.09,1.05,1.0,0.83,1.0,1.08,1.09,0.74,,1.34,0.92,0.85,1.35,0.94,0.93,0.86
c_1,0.95,0.94,1.21,1.0,1.51,0.8,1.03,0.89,0.7,,1.18,1.0,1.03,0.78,0.98,1.2
b_1,0.95,1.05,1.0,0.66,1.0,1.51,0.85,1.2,1.48,1.28,,0.91,0.98,0.88,0.82,0.9
a_1,1.18,0.95,0.93,1.26,0.66,1.0,1.31,1.0,1.21,0.76,1.0,0.89,1.0,,,1.0
h_1,1.01,1.14,0.92,0.97,1.18,0.76,1.0,1.38,0.84,0.95,0.91,0.97,,1.24,0.8,1.0
g_1,0.92,1.04,1.35,1.12,0.83,1.0,0.73,1.0,0.94,1.04,0.82,1.41,0.78,1.06,1.0,
d_0,0.73,0.78,,1.44,0.68,0.82,1.2,1.06,1.0,1.08,1.06,1.12,1.17,1.0,1.06,1.12
c_0,1.22,0.93,0.75,,0.78,1.31,1.06,0.96,0.93,1.0,1.03,1.07,1.22,1.02,1.03,1.18
b_0,0.93,0.97,1.08,0.85,,1.0,1.1,1.22,0.94,0.97,1.0,0.98,1.07,1.14,0.75,1.09
f_0,1.03,,1.18,1.0,1.1,1.12,1.03,0.71,0.89,0.94,1.02,1.0,0.89,,,0.85
h_0,0.94,1.32,0.74,0.97,1.02,1.0,,1.28,0.85,0.82,0.94,1.13,,1.09,0.93,1.05
a_0,1.34,0.74,1.06,1.27,1.13,,0.81,0.95,1.0,0.98,0.88,,0.92,1.0,,1.18
e_0,,1.38,1.07,1.02,1.22,,1.25,1.0,0.95,0.97,1.33,,1.08,,1.0,
g_0,0.96,1.2,1.16,0.83,1.11,1.0,1.0,,0.89,0.85,0.92,1.17,0.96,0.85,,
